relation,layer,head,accuracy_select,n_correct_select,n_total_select,accuracy_test,n_correct_test,n_total_test,accuracy_dev,n_correct_dev,n_total_dev
subject_adj_to_noun,3,22,0.30808080808080807,183,594,0.2662337662337662,41,154,0.2967741935483871,46,155
subject_adj_to_noun,3,23,0.5521885521885522,328,594,0.6103896103896104,94,154,0.5161290322580645,80,155
subject_adj_to_noun,3,24,0.08080808080808081,48,594,0.07792207792207792,12,154,0.05806451612903226,9,155
subject_adj_to_noun,3,25,0.14646464646464646,87,594,0.14285714285714285,22,154,0.14193548387096774,22,155
subject_adj_to_noun,3,26,0.12962962962962962,77,594,0.13636363636363635,21,154,0.0967741935483871,15,155
subject_adj_to_noun,3,27,0.867003367003367,515,594,0.8506493506493507,131,154,0.832258064516129,129,155
subject_adj_to_noun,4,0,0.07744107744107744,46,594,0.07142857142857142,11,154,0.09032258064516129,14,155
subject_adj_to_noun,4,1,0.2255892255892256,134,594,0.18181818181818182,28,154,0.2903225806451613,45,155
subject_adj_to_noun,4,2,0.12289562289562289,73,594,0.08441558441558442,13,154,0.16129032258064516,25,155
subject_adj_to_noun,4,3,0.025252525252525252,15,594,0.01948051948051948,3,154,0.012903225806451613,2,155
subject_adj_to_noun,4,4,0.08585858585858586,51,594,0.032467532467532464,5,154,0.08387096774193549,13,155
subject_adj_to_noun,4,5,0.08585858585858586,51,594,0.1038961038961039,16,154,0.09032258064516129,14,155
subject_adj_to_noun,4,6,0.003367003367003367,2,594,0.006493506493506494,1,154,0.0,0,155
subject_adj_to_noun,4,7,0.011784511784511785,7,594,0.006493506493506494,1,154,0.0,0,155
subject_adj_to_noun,4,8,0.013468013468013467,8,594,0.006493506493506494,1,154,0.012903225806451613,2,155
subject_adj_to_noun,4,9,0.018518518518518517,11,594,0.012987012987012988,2,154,0.0064516129032258064,1,155
subject_adj_to_noun,4,10,0.005050505050505051,3,594,0.0,0,154,0.012903225806451613,2,155
subject_adj_to_noun,4,11,0.015151515151515152,9,594,0.006493506493506494,1,154,0.0,0,155
subject_adj_to_noun,4,12,0.02861952861952862,17,594,0.01948051948051948,3,154,0.025806451612903226,4,155
subject_adj_to_noun,4,13,0.006734006734006734,4,594,0.006493506493506494,1,154,0.0064516129032258064,1,155
subject_adj_to_noun,4,14,0.08080808080808081,48,594,0.032467532467532464,5,154,0.09032258064516129,14,155
subject_adj_to_noun,4,15,0.10774410774410774,64,594,0.09740259740259741,15,154,0.12258064516129032,19,155
subject_adj_to_noun,4,16,0.010101010101010102,6,594,0.0,0,154,0.0,0,155
subject_adj_to_noun,4,17,0.08754208754208755,52,594,0.07142857142857142,11,154,0.07741935483870968,12,155
subject_adj_to_noun,4,18,0.04377104377104377,26,594,0.03896103896103896,6,154,0.04516129032258064,7,155
subject_adj_to_noun,4,19,0.050505050505050504,30,594,0.045454545454545456,7,154,0.05806451612903226,9,155
subject_adj_to_noun,4,20,0.011784511784511785,7,594,0.025974025974025976,4,154,0.0064516129032258064,1,155
subject_adj_to_noun,4,21,0.050505050505050504,30,594,0.07792207792207792,12,154,0.12903225806451613,20,155
subject_adj_to_noun,4,22,0.19865319865319866,118,594,0.23376623376623376,36,154,0.2967741935483871,46,155
subject_adj_to_noun,4,23,0.010101010101010102,6,594,0.006493506493506494,1,154,0.0064516129032258064,1,155
subject_adj_to_noun,4,24,0.4612794612794613,274,594,0.43506493506493504,67,154,0.4129032258064516,64,155
subject_adj_to_noun,4,25,0.5740740740740741,341,594,0.6428571428571429,99,154,0.632258064516129,98,155
subject_adj_to_noun,4,26,0.1111111111111111,66,594,0.07792207792207792,12,154,0.14838709677419354,23,155
subject_adj_to_noun,4,27,0.23232323232323232,138,594,0.2012987012987013,31,154,0.2709677419354839,42,155
subject_adj_to_noun,5,0,0.13131313131313133,78,594,0.14935064935064934,23,154,0.09032258064516129,14,155
subject_adj_to_noun,5,1,0.015151515151515152,9,594,0.025974025974025976,4,154,0.012903225806451613,2,155
subject_adj_to_noun,5,2,0.020202020202020204,12,594,0.012987012987012988,2,154,0.01935483870967742,3,155
subject_adj_to_noun,5,3,0.03367003367003367,20,594,0.03896103896103896,6,154,0.03870967741935484,6,155
subject_adj_to_noun,5,4,0.03872053872053872,23,594,0.025974025974025976,4,154,0.01935483870967742,3,155
subject_adj_to_noun,5,5,0.037037037037037035,22,594,0.045454545454545456,7,154,0.03225806451612903,5,155
subject_adj_to_noun,5,6,0.011784511784511785,7,594,0.012987012987012988,2,154,0.0064516129032258064,1,155
subject_adj_to_noun,5,7,0.015151515151515152,9,594,0.012987012987012988,2,154,0.012903225806451613,2,155
subject_adj_to_noun,5,8,0.04040404040404041,24,594,0.05844155844155844,9,154,0.04516129032258064,7,155
subject_adj_to_noun,5,9,0.025252525252525252,15,594,0.03896103896103896,6,154,0.03225806451612903,5,155
subject_adj_to_noun,5,10,0.2222222222222222,132,594,0.24025974025974026,37,154,0.2064516129032258,32,155
subject_adj_to_noun,5,11,0.12457912457912458,74,594,0.09090909090909091,14,154,0.11612903225806452,18,155
subject_adj_to_noun,5,12,0.20707070707070707,123,594,0.24025974025974026,37,154,0.18064516129032257,28,155
subject_adj_to_noun,5,13,0.058922558922558925,35,594,0.05194805194805195,8,154,0.04516129032258064,7,155
subject_adj_to_noun,5,14,0.03367003367003367,20,594,0.012987012987012988,2,154,0.03870967741935484,6,155
subject_adj_to_noun,5,15,0.21885521885521886,130,594,0.2792207792207792,43,154,0.21935483870967742,34,155
subject_adj_to_noun,5,16,0.058922558922558925,35,594,0.045454545454545456,7,154,0.0967741935483871,15,155
subject_adj_to_noun,5,17,0.2255892255892256,134,594,0.2597402597402597,40,154,0.24516129032258063,38,155
subject_adj_to_noun,5,18,0.7306397306397306,434,594,0.7922077922077922,122,154,0.6903225806451613,107,155
subject_adj_to_noun,5,19,0.531986531986532,316,594,0.5714285714285714,88,154,0.4774193548387097,74,155
subject_adj_to_noun,5,20,0.037037037037037035,22,594,0.05194805194805195,8,154,0.07741935483870968,12,155
subject_adj_to_noun,5,21,0.08585858585858586,51,594,0.11688311688311688,18,154,0.10967741935483871,17,155
subject_adj_to_noun,5,22,0.045454545454545456,27,594,0.032467532467532464,5,154,0.05161290322580645,8,155
subject_adj_to_noun,5,23,0.11784511784511785,70,594,0.19480519480519481,30,154,0.14838709677419354,23,155
subject_adj_to_noun,5,24,0.0707070707070707,42,594,0.09090909090909091,14,154,0.07741935483870968,12,155
subject_adj_to_noun,5,25,0.018518518518518517,11,594,0.032467532467532464,5,154,0.03225806451612903,5,155
subject_adj_to_noun,5,26,0.1026936026936027,61,594,0.09090909090909091,14,154,0.0967741935483871,15,155
subject_adj_to_noun,5,27,0.04208754208754209,25,594,0.05194805194805195,8,154,0.025806451612903226,4,155
subject_adj_to_noun,6,0,0.020202020202020204,12,594,0.01948051948051948,3,154,0.01935483870967742,3,155
subject_adj_to_noun,6,1,0.020202020202020204,12,594,0.025974025974025976,4,154,0.01935483870967742,3,155
subject_adj_to_noun,6,2,0.026936026936026935,16,594,0.032467532467532464,5,154,0.03225806451612903,5,155
subject_adj_to_noun,6,3,0.005050505050505051,3,594,0.006493506493506494,1,154,0.0,0,155
subject_adj_to_noun,6,4,0.02356902356902357,14,594,0.032467532467532464,5,154,0.01935483870967742,3,155
subject_adj_to_noun,6,5,0.011784511784511785,7,594,0.01948051948051948,3,154,0.0,0,155
subject_adj_to_noun,6,6,0.006734006734006734,4,594,0.012987012987012988,2,154,0.012903225806451613,2,155
subject_adj_to_noun,6,7,0.18013468013468015,107,594,0.12337662337662338,19,154,0.15483870967741936,24,155
subject_adj_to_noun,6,8,0.003367003367003367,2,594,0.006493506493506494,1,154,0.0,0,155
subject_adj_to_noun,6,9,0.3956228956228956,235,594,0.42207792207792205,65,154,0.3935483870967742,61,155
subject_adj_to_noun,6,10,0.04040404040404041,24,594,0.07142857142857142,11,154,0.08387096774193549,13,155
subject_adj_to_noun,6,11,0.12962962962962962,77,594,0.13636363636363635,21,154,0.14838709677419354,23,155
subject_adj_to_noun,6,12,0.005050505050505051,3,594,0.006493506493506494,1,154,0.01935483870967742,3,155
subject_adj_to_noun,6,13,0.02861952861952862,17,594,0.032467532467532464,5,154,0.0,0,155
subject_adj_to_noun,6,14,0.2996632996632997,178,594,0.33116883116883117,51,154,0.27741935483870966,43,155
subject_adj_to_noun,6,15,0.03535353535353535,21,594,0.032467532467532464,5,154,0.03225806451612903,5,155
subject_adj_to_noun,6,16,0.3265993265993266,194,594,0.4155844155844156,64,154,0.36774193548387096,57,155
subject_adj_to_noun,6,17,0.005050505050505051,3,594,0.0,0,154,0.01935483870967742,3,155
subject_adj_to_noun,6,18,0.08922558922558922,53,594,0.09740259740259741,15,154,0.1032258064516129,16,155
subject_adj_to_noun,6,19,0.02861952861952862,17,594,0.05844155844155844,9,154,0.04516129032258064,7,155
subject_adj_to_noun,6,20,0.016835016835016835,10,594,0.01948051948051948,3,154,0.0064516129032258064,1,155
subject_adj_to_noun,6,21,0.04377104377104377,26,594,0.032467532467532464,5,154,0.05161290322580645,8,155
subject_adj_to_noun,6,22,0.2777777777777778,165,594,0.33116883116883117,51,154,0.2967741935483871,46,155
subject_adj_to_noun,6,23,0.14646464646464646,87,594,0.17532467532467533,27,154,0.12903225806451613,20,155
subject_adj_to_noun,6,24,0.04208754208754209,25,594,0.05844155844155844,9,154,0.05806451612903226,9,155
subject_adj_to_noun,6,25,0.03535353535353535,21,594,0.03896103896103896,6,154,0.03870967741935484,6,155
subject_adj_to_noun,6,26,0.037037037037037035,22,594,0.045454545454545456,7,154,0.03225806451612903,5,155
subject_adj_to_noun,6,27,0.02356902356902357,14,594,0.01948051948051948,3,154,0.03225806451612903,5,155
subject_adj_to_noun,7,0,0.018518518518518517,11,594,0.012987012987012988,2,154,0.05161290322580645,8,155
subject_adj_to_noun,7,1,0.021885521885521887,13,594,0.01948051948051948,3,154,0.04516129032258064,7,155
subject_adj_to_noun,7,2,0.22053872053872053,131,594,0.22727272727272727,35,154,0.25806451612903225,40,155
subject_adj_to_noun,7,3,0.006734006734006734,4,594,0.012987012987012988,2,154,0.012903225806451613,2,155
subject_adj_to_noun,7,4,0.016835016835016835,10,594,0.025974025974025976,4,154,0.025806451612903226,4,155
subject_adj_to_noun,7,5,0.3888888888888889,231,594,0.5,77,154,0.36774193548387096,57,155
subject_adj_to_noun,7,6,0.5488215488215489,326,594,0.538961038961039,83,154,0.5612903225806452,87,155
subject_adj_to_noun,7,7,0.058922558922558925,35,594,0.1038961038961039,16,154,0.06451612903225806,10,155
subject_adj_to_noun,7,8,0.14814814814814814,88,594,0.16233766233766234,25,154,0.17419354838709677,27,155
subject_adj_to_noun,7,9,0.6296296296296297,374,594,0.6623376623376623,102,154,0.6709677419354839,104,155
subject_adj_to_noun,7,10,0.013468013468013467,8,594,0.012987012987012988,2,154,0.03225806451612903,5,155
subject_adj_to_noun,7,11,0.06565656565656566,39,594,0.045454545454545456,7,154,0.04516129032258064,7,155
subject_adj_to_noun,7,12,0.13636363636363635,81,594,0.14935064935064934,23,154,0.13548387096774195,21,155
subject_adj_to_noun,7,13,0.12121212121212122,72,594,0.14935064935064934,23,154,0.13548387096774195,21,155
subject_adj_to_noun,7,14,0.06228956228956229,37,594,0.05844155844155844,9,154,0.05806451612903226,9,155
subject_adj_to_noun,7,15,0.03198653198653199,19,594,0.03896103896103896,6,154,0.05161290322580645,8,155
subject_adj_to_noun,7,16,0.05723905723905724,34,594,0.03896103896103896,6,154,0.03225806451612903,5,155
subject_adj_to_noun,7,17,0.018518518518518517,11,594,0.01948051948051948,3,154,0.012903225806451613,2,155
subject_adj_to_noun,7,18,0.24915824915824916,148,594,0.3961038961038961,61,154,0.3161290322580645,49,155
subject_adj_to_noun,7,19,0.006734006734006734,4,594,0.006493506493506494,1,154,0.0064516129032258064,1,155
subject_adj_to_noun,7,20,0.02356902356902357,14,594,0.025974025974025976,4,154,0.025806451612903226,4,155
subject_adj_to_noun,7,21,0.23232323232323232,138,594,0.2662337662337662,41,154,0.21935483870967742,34,155
subject_adj_to_noun,7,22,0.04882154882154882,29,594,0.032467532467532464,5,154,0.025806451612903226,4,155
subject_adj_to_noun,7,23,0.0723905723905724,43,594,0.07792207792207792,12,154,0.0967741935483871,15,155
subject_adj_to_noun,7,24,0.010101010101010102,6,594,0.012987012987012988,2,154,0.0064516129032258064,1,155
subject_adj_to_noun,7,25,0.050505050505050504,30,594,0.07142857142857142,11,154,0.06451612903225806,10,155
subject_adj_to_noun,7,26,0.06228956228956229,37,594,0.07792207792207792,12,154,0.06451612903225806,10,155
subject_adj_to_noun,7,27,0.04713804713804714,28,594,0.07142857142857142,11,154,0.04516129032258064,7,155
subject_adj_to_noun,8,0,0.08754208754208755,52,594,0.12987012987012986,20,154,0.0967741935483871,15,155
subject_adj_to_noun,8,1,0.016835016835016835,10,594,0.012987012987012988,2,154,0.01935483870967742,3,155
subject_adj_to_noun,8,2,0.030303030303030304,18,594,0.03896103896103896,6,154,0.05806451612903226,9,155
subject_adj_to_noun,8,3,0.006734006734006734,4,594,0.01948051948051948,3,154,0.012903225806451613,2,155
subject_adj_to_noun,8,4,0.016835016835016835,10,594,0.025974025974025976,4,154,0.01935483870967742,3,155
subject_adj_to_noun,8,5,0.12962962962962962,77,594,0.12987012987012986,20,154,0.0967741935483871,15,155
subject_adj_to_noun,8,6,0.12794612794612795,76,594,0.14935064935064934,23,154,0.12903225806451613,20,155
subject_adj_to_noun,8,7,0.06734006734006734,40,594,0.07792207792207792,12,154,0.08387096774193549,13,155
subject_adj_to_noun,8,8,0.11952861952861953,71,594,0.12987012987012986,20,154,0.2064516129032258,32,155
subject_adj_to_noun,8,9,0.018518518518518517,11,594,0.025974025974025976,4,154,0.03225806451612903,5,155
subject_adj_to_noun,8,10,0.05723905723905724,34,594,0.06493506493506493,10,154,0.06451612903225806,10,155
subject_adj_to_noun,8,11,0.10606060606060606,63,594,0.14285714285714285,22,154,0.14193548387096774,22,155
subject_adj_to_noun,8,12,0.43434343434343436,258,594,0.512987012987013,79,154,0.4645161290322581,72,155
subject_adj_to_noun,8,13,0.06397306397306397,38,594,0.09740259740259741,15,154,0.10967741935483871,17,155
subject_adj_to_noun,8,14,0.008417508417508417,5,594,0.012987012987012988,2,154,0.0064516129032258064,1,155
subject_adj_to_noun,8,15,0.06397306397306397,38,594,0.09740259740259741,15,154,0.08387096774193549,13,155
subject_adj_to_noun,8,16,0.015151515151515152,9,594,0.032467532467532464,5,154,0.01935483870967742,3,155
subject_adj_to_noun,8,17,0.005050505050505051,3,594,0.01948051948051948,3,154,0.0064516129032258064,1,155
subject_adj_to_noun,8,18,0.008417508417508417,5,594,0.025974025974025976,4,154,0.0064516129032258064,1,155
subject_adj_to_noun,8,19,0.008417508417508417,5,594,0.01948051948051948,3,154,0.0064516129032258064,1,155
subject_adj_to_noun,8,20,0.006734006734006734,4,594,0.012987012987012988,2,154,0.0064516129032258064,1,155
subject_adj_to_noun,8,21,0.006734006734006734,4,594,0.01948051948051948,3,154,0.01935483870967742,3,155
subject_adj_to_noun,8,22,0.010101010101010102,6,594,0.01948051948051948,3,154,0.025806451612903226,4,155
subject_adj_to_noun,8,23,0.010101010101010102,6,594,0.006493506493506494,1,154,0.01935483870967742,3,155
subject_adj_to_noun,8,24,0.010101010101010102,6,594,0.01948051948051948,3,154,0.012903225806451613,2,155
subject_adj_to_noun,8,25,0.006734006734006734,4,594,0.01948051948051948,3,154,0.01935483870967742,3,155
subject_adj_to_noun,8,26,0.010101010101010102,6,594,0.01948051948051948,3,154,0.04516129032258064,7,155
subject_adj_to_noun,8,27,0.008417508417508417,5,594,0.01948051948051948,3,154,0.025806451612903226,4,155
subject_adj_to_noun,9,0,0.0707070707070707,42,594,0.03896103896103896,6,154,0.04516129032258064,7,155
subject_adj_to_noun,9,1,0.018518518518518517,11,594,0.01948051948051948,3,154,0.03870967741935484,6,155
subject_adj_to_noun,9,2,0.02356902356902357,14,594,0.025974025974025976,4,154,0.03870967741935484,6,155
subject_adj_to_noun,9,3,0.008417508417508417,5,594,0.01948051948051948,3,154,0.012903225806451613,2,155
subject_adj_to_noun,9,4,0.0723905723905724,43,594,0.11038961038961038,17,154,0.10967741935483871,17,155
subject_adj_to_noun,9,5,0.10606060606060606,63,594,0.12987012987012986,20,154,0.12258064516129032,19,155
subject_adj_to_noun,9,6,0.24915824915824916,148,594,0.2922077922077922,45,154,0.24516129032258063,38,155
subject_adj_to_noun,9,7,0.025252525252525252,15,594,0.07142857142857142,11,154,0.025806451612903226,4,155
subject_adj_to_noun,9,8,0.2239057239057239,133,594,0.16233766233766234,25,154,0.23870967741935484,37,155
subject_adj_to_noun,9,9,0.09932659932659933,59,594,0.11688311688311688,18,154,0.1032258064516129,16,155
subject_adj_to_noun,9,10,0.010101010101010102,6,594,0.006493506493506494,1,154,0.01935483870967742,3,155
subject_adj_to_noun,9,11,0.10942760942760943,65,594,0.17532467532467533,27,154,0.1032258064516129,16,155
subject_adj_to_noun,9,12,0.025252525252525252,15,594,0.012987012987012988,2,154,0.03225806451612903,5,155
subject_adj_to_noun,9,13,0.13468013468013468,80,594,0.14285714285714285,22,154,0.16774193548387098,26,155
subject_adj_to_noun,9,14,0.10774410774410774,64,594,0.13636363636363635,21,154,0.14838709677419354,23,155
subject_adj_to_noun,9,15,0.04040404040404041,24,594,0.07142857142857142,11,154,0.07096774193548387,11,155
subject_adj_to_noun,9,16,0.12457912457912458,74,594,0.2012987012987013,31,154,0.12258064516129032,19,155
subject_adj_to_noun,9,17,0.03872053872053872,23,594,0.032467532467532464,5,154,0.025806451612903226,4,155
subject_adj_to_noun,9,18,0.011784511784511785,7,594,0.01948051948051948,3,154,0.03225806451612903,5,155
subject_adj_to_noun,9,19,0.005050505050505051,3,594,0.01948051948051948,3,154,0.012903225806451613,2,155
subject_adj_to_noun,9,20,0.037037037037037035,22,594,0.045454545454545456,7,154,0.04516129032258064,7,155
subject_adj_to_noun,9,21,0.13973063973063973,83,594,0.1038961038961039,16,154,0.12903225806451613,20,155
subject_adj_to_noun,9,22,0.006734006734006734,4,594,0.01948051948051948,3,154,0.0064516129032258064,1,155
subject_adj_to_noun,9,23,0.17676767676767677,105,594,0.21428571428571427,33,154,0.17419354838709677,27,155
subject_adj_to_noun,9,24,0.04882154882154882,29,594,0.025974025974025976,4,154,0.07096774193548387,11,155
subject_adj_to_noun,9,25,0.2760942760942761,164,594,0.2727272727272727,42,154,0.1935483870967742,30,155
subject_adj_to_noun,9,26,0.026936026936026935,16,594,0.05194805194805195,8,154,0.025806451612903226,4,155
subject_adj_to_noun,9,27,0.12794612794612795,76,594,0.18181818181818182,28,154,0.15483870967741936,24,155
subject_adj_to_noun,10,0,0.006734006734006734,4,594,0.006493506493506494,1,154,0.0064516129032258064,1,155
subject_adj_to_noun,10,1,0.06060606060606061,36,594,0.1038961038961039,16,154,0.06451612903225806,10,155
subject_adj_to_noun,10,2,0.010101010101010102,6,594,0.0,0,154,0.025806451612903226,4,155
subject_adj_to_noun,10,3,0.015151515151515152,9,594,0.03896103896103896,6,154,0.012903225806451613,2,155
subject_adj_to_noun,10,4,0.0016835016835016834,1,594,0.0,0,154,0.0064516129032258064,1,155
subject_adj_to_noun,10,5,0.006734006734006734,4,594,0.025974025974025976,4,154,0.012903225806451613,2,155
subject_adj_to_noun,10,6,0.09427609427609428,56,594,0.14935064935064934,23,154,0.07741935483870968,12,155
subject_adj_to_noun,10,7,0.030303030303030304,18,594,0.025974025974025976,4,154,0.03225806451612903,5,155
subject_adj_to_noun,10,8,0.010101010101010102,6,594,0.0,0,154,0.0064516129032258064,1,155
subject_adj_to_noun,10,9,0.06060606060606061,36,594,0.05844155844155844,9,154,0.05806451612903226,9,155
subject_adj_to_noun,10,10,0.005050505050505051,3,594,0.01948051948051948,3,154,0.012903225806451613,2,155
subject_adj_to_noun,10,11,0.09427609427609428,56,594,0.12337662337662338,19,154,0.0967741935483871,15,155
subject_adj_to_noun,10,12,0.015151515151515152,9,594,0.01948051948051948,3,154,0.01935483870967742,3,155
subject_adj_to_noun,10,13,0.09932659932659933,59,594,0.12337662337662338,19,154,0.09032258064516129,14,155
subject_adj_to_noun,10,14,0.06565656565656566,39,594,0.1038961038961039,16,154,0.08387096774193549,13,155
subject_adj_to_noun,10,15,0.13973063973063973,83,594,0.16233766233766234,25,154,0.15483870967741936,24,155
subject_adj_to_noun,10,16,0.03535353535353535,21,594,0.025974025974025976,4,154,0.01935483870967742,3,155
subject_adj_to_noun,10,17,0.0016835016835016834,1,594,0.0,0,154,0.0064516129032258064,1,155
subject_adj_to_noun,10,18,0.010101010101010102,6,594,0.012987012987012988,2,154,0.01935483870967742,3,155
subject_adj_to_noun,10,19,0.06060606060606061,36,594,0.08441558441558442,13,154,0.04516129032258064,7,155
subject_adj_to_noun,10,20,0.018518518518518517,11,594,0.025974025974025976,4,154,0.05161290322580645,8,155
subject_adj_to_noun,10,21,0.045454545454545456,27,594,0.06493506493506493,10,154,0.05806451612903226,9,155
subject_adj_to_noun,10,22,0.011784511784511785,7,594,0.025974025974025976,4,154,0.0064516129032258064,1,155
subject_adj_to_noun,10,23,0.10437710437710437,62,594,0.14935064935064934,23,154,0.18064516129032257,28,155
subject_adj_to_noun,10,24,0.4696969696969697,279,594,0.5,77,154,0.5548387096774193,86,155
subject_adj_to_noun,10,25,0.2542087542087542,151,594,0.3051948051948052,47,154,0.3225806451612903,50,155
subject_adj_to_noun,10,26,0.0016835016835016834,1,594,0.0,0,154,0.0,0,155
subject_adj_to_noun,10,27,0.010101010101010102,6,594,0.01948051948051948,3,154,0.01935483870967742,3,155
subject_adj_to_noun,11,0,0.013468013468013467,8,594,0.03896103896103896,6,154,0.025806451612903226,4,155
subject_adj_to_noun,11,1,0.006734006734006734,4,594,0.006493506493506494,1,154,0.012903225806451613,2,155
subject_adj_to_noun,11,2,0.008417508417508417,5,594,0.006493506493506494,1,154,0.01935483870967742,3,155
subject_adj_to_noun,11,3,0.06060606060606061,36,594,0.05194805194805195,8,154,0.03225806451612903,5,155
subject_adj_to_noun,11,4,0.010101010101010102,6,594,0.006493506493506494,1,154,0.0064516129032258064,1,155
subject_adj_to_noun,11,5,0.008417508417508417,5,594,0.012987012987012988,2,154,0.0,0,155
subject_adj_to_noun,11,6,0.11784511784511785,70,594,0.16883116883116883,26,154,0.12903225806451613,20,155
subject_adj_to_noun,11,7,0.0707070707070707,42,594,0.1038961038961039,16,154,0.12258064516129032,19,155
subject_adj_to_noun,11,8,0.013468013468013467,8,594,0.012987012987012988,2,154,0.03225806451612903,5,155
subject_adj_to_noun,11,9,0.02356902356902357,14,594,0.045454545454545456,7,154,0.03870967741935484,6,155
subject_adj_to_noun,11,10,0.010101010101010102,6,594,0.006493506493506494,1,154,0.012903225806451613,2,155
subject_adj_to_noun,11,11,0.015151515151515152,9,594,0.012987012987012988,2,154,0.025806451612903226,4,155
subject_adj_to_noun,11,12,0.008417508417508417,5,594,0.025974025974025976,4,154,0.03870967741935484,6,155
subject_adj_to_noun,11,13,0.02356902356902357,14,594,0.03896103896103896,6,154,0.04516129032258064,7,155
subject_adj_to_noun,11,14,0.12457912457912458,74,594,0.16883116883116883,26,154,0.16129032258064516,25,155
subject_adj_to_noun,11,15,0.07912457912457913,47,594,0.03896103896103896,6,154,0.09032258064516129,14,155
subject_adj_to_noun,11,16,0.1750841750841751,104,594,0.22077922077922077,34,154,0.2064516129032258,32,155
subject_adj_to_noun,11,17,0.5824915824915825,346,594,0.6818181818181818,105,154,0.5741935483870968,89,155
subject_adj_to_noun,11,18,0.12121212121212122,72,594,0.07142857142857142,11,154,0.10967741935483871,17,155
subject_adj_to_noun,11,19,0.008417508417508417,5,594,0.012987012987012988,2,154,0.0,0,155
subject_adj_to_noun,11,20,0.037037037037037035,22,594,0.03896103896103896,6,154,0.03870967741935484,6,155
subject_adj_to_noun,11,21,0.04040404040404041,24,594,0.012987012987012988,2,154,0.01935483870967742,3,155
subject_adj_to_noun,11,22,0.010101010101010102,6,594,0.025974025974025976,4,154,0.025806451612903226,4,155
subject_adj_to_noun,11,23,0.04040404040404041,24,594,0.06493506493506493,10,154,0.05806451612903226,9,155
subject_adj_to_noun,11,24,0.06902356902356903,41,594,0.11688311688311688,18,154,0.10967741935483871,17,155
subject_adj_to_noun,11,25,0.09595959595959595,57,594,0.09090909090909091,14,154,0.07096774193548387,11,155
subject_adj_to_noun,11,26,0.21717171717171718,129,594,0.2662337662337662,41,154,0.2645161290322581,41,155
subject_adj_to_noun,11,27,0.05387205387205387,32,594,0.06493506493506493,10,154,0.06451612903225806,10,155
subject_adj_to_noun,12,0,0.42592592592592593,253,594,0.45454545454545453,70,154,0.3870967741935484,60,155
subject_adj_to_noun,12,1,0.09259259259259259,55,594,0.14285714285714285,22,154,0.14193548387096774,22,155
subject_adj_to_noun,12,2,0.008417508417508417,5,594,0.012987012987012988,2,154,0.0064516129032258064,1,155
subject_adj_to_noun,12,3,0.013468013468013467,8,594,0.006493506493506494,1,154,0.0064516129032258064,1,155
subject_adj_to_noun,12,4,0.02356902356902357,14,594,0.006493506493506494,1,154,0.01935483870967742,3,155
subject_adj_to_noun,12,5,0.026936026936026935,16,594,0.01948051948051948,3,154,0.01935483870967742,3,155
subject_adj_to_noun,12,6,0.003367003367003367,2,594,0.006493506493506494,1,154,0.0,0,155
subject_adj_to_noun,12,7,0.006734006734006734,4,594,0.006493506493506494,1,154,0.01935483870967742,3,155
subject_adj_to_noun,12,8,0.045454545454545456,27,594,0.03896103896103896,6,154,0.04516129032258064,7,155
subject_adj_to_noun,12,9,0.234006734006734,139,594,0.24675324675324675,38,154,0.24516129032258063,38,155
subject_adj_to_noun,12,10,0.016835016835016835,10,594,0.006493506493506494,1,154,0.0064516129032258064,1,155
subject_adj_to_noun,12,11,0.011784511784511785,7,594,0.0,0,154,0.0,0,155
subject_adj_to_noun,12,12,0.020202020202020204,12,594,0.006493506493506494,1,154,0.012903225806451613,2,155
subject_adj_to_noun,12,13,0.013468013468013467,8,594,0.006493506493506494,1,154,0.01935483870967742,3,155
subject_adj_to_noun,12,14,0.037037037037037035,22,594,0.025974025974025976,4,154,0.0064516129032258064,1,155
subject_adj_to_noun,12,15,0.015151515151515152,9,594,0.01948051948051948,3,154,0.01935483870967742,3,155
subject_adj_to_noun,12,16,0.015151515151515152,9,594,0.012987012987012988,2,154,0.03225806451612903,5,155
subject_adj_to_noun,12,17,0.010101010101010102,6,594,0.01948051948051948,3,154,0.0064516129032258064,1,155
subject_adj_to_noun,12,18,0.016835016835016835,10,594,0.0,0,154,0.01935483870967742,3,155
subject_adj_to_noun,12,19,0.008417508417508417,5,594,0.0,0,154,0.0,0,155
subject_adj_to_noun,12,20,0.0707070707070707,42,594,0.12987012987012986,20,154,0.04516129032258064,7,155
subject_adj_to_noun,12,21,0.16666666666666666,99,594,0.07142857142857142,11,154,0.12258064516129032,19,155
subject_adj_to_noun,12,22,0.030303030303030304,18,594,0.032467532467532464,5,154,0.05161290322580645,8,155
subject_adj_to_noun,12,23,0.015151515151515152,9,594,0.025974025974025976,4,154,0.03225806451612903,5,155
subject_adj_to_noun,12,24,0.2878787878787879,171,594,0.35064935064935066,54,154,0.3225806451612903,50,155
subject_adj_to_noun,12,25,0.06902356902356903,41,594,0.11038961038961038,17,154,0.1032258064516129,16,155
subject_adj_to_noun,12,26,0.04208754208754209,25,594,0.032467532467532464,5,154,0.04516129032258064,7,155
subject_adj_to_noun,12,27,0.016835016835016835,10,594,0.01948051948051948,3,154,0.01935483870967742,3,155
subject_adj_to_noun,13,0,0.05723905723905724,34,594,0.05194805194805195,8,154,0.05806451612903226,9,155
subject_adj_to_noun,13,1,0.010101010101010102,6,594,0.0,0,154,0.0,0,155
