seed,treebank,timestep,normalized_progress,depth,position_state,top1,top5,mrr,mean_rank,n_positions
42,UD_English-EWT,47,0.75,19,visible,0.012632876290248035,0.04213526421198582,0.029307559953622296,9045.838468648899,12982
42,UD_English-EWT,47,0.75,20,masked,0.026847757422615286,0.08180669614655717,0.059142409046000696,5682.81364497789,3166
42,UD_English-EWT,47,0.75,20,visible,0.01170851948852257,0.044985364350639344,0.030507567131041465,8292.053997843168,12982
42,UD_English-EWT,47,0.75,21,masked,0.030322173089071383,0.08496525584333543,0.06484092360395183,5042.747315224257,3166
42,UD_English-EWT,47,0.75,21,visible,0.014635649360653213,0.0604683407795409,0.03999584787334978,6969.515791095363,12982
42,UD_English-EWT,47,0.75,22,masked,0.028427037271004423,0.09191408717624763,0.0658147940094539,4831.687302590019,3166
42,UD_English-EWT,47,0.75,22,visible,0.014635649360653213,0.06108457864735788,0.040308060580400075,6963.619781235557,12982
42,UD_English-EWT,47,0.75,23,masked,0.032849020846494,0.10265319014529374,0.07502863122481972,4219.052116234997,3166
42,UD_English-EWT,47,0.75,23,visible,0.015405946695424434,0.06370358958558003,0.0423826306977542,6238.099368356186,12982
42,UD_English-EWT,47,0.75,24,masked,0.03663929248262792,0.1184459886291851,0.08283743627534473,4228.532217308907,3166
42,UD_English-EWT,47,0.75,24,visible,0.013172084424587891,0.05854259744261285,0.03797823467892087,6723.942766908027,12982
42,UD_English-EWT,47,0.75,25,masked,0.03663929248262792,0.1266582438408086,0.08785884118553572,4094.1860391661403,3166
42,UD_English-EWT,47,0.75,25,visible,0.010476043752888615,0.055076259436142354,0.0358204923975816,6405.952318594977,12982
42,UD_English-EWT,47,0.75,26,masked,0.03663929248262792,0.13834491471888818,0.09277481506471837,3921.850284270373,3166
42,UD_English-EWT,47,0.75,26,visible,0.009166538283777538,0.0476043752888615,0.031994629852284615,6211.152518872284,12982
42,UD_English-EWT,47,0.75,27,masked,0.037586860391661404,0.15161086544535693,0.10097146583443323,3234.190145293746,3166
42,UD_English-EWT,47,0.75,27,visible,0.007240794946849484,0.03967031274071792,0.028874985841282202,5260.345940533046,12982
42,UD_English-EWT,47,0.75,28,masked,0.039481996209728365,0.18888186986734049,0.11743613548788126,2650.318066961466,3166
42,UD_English-EWT,47,0.75,28,visible,0.005083962409490063,0.03258357726082268,0.025116530132993597,4641.98713603451,12982
42,UD_English-EWT,47,0.75,29,masked,0.04042956411876184,0.20625394819962098,0.12365740592549376,2238.1437144662036,3166
42,UD_English-EWT,47,0.75,29,visible,0.004544754275150208,0.02981050685564628,0.024606352876487426,3958.01971961177,12982
42,UD_English-EWT,47,0.75,30,masked,0.037586860391661404,0.21099178774478838,0.12557076799928787,1991.6525584333544,3166
42,UD_English-EWT,47,0.75,30,visible,0.005083962409490063,0.02657525804960715,0.024323794187348743,3363.703743645047,12982
42,UD_English-EWT,47,0.75,31,masked,0.04421983575489577,0.25300063171193937,0.14842795880786708,1398.1547694251421,3166
42,UD_English-EWT,47,0.75,31,visible,0.004390694808195964,0.025342782313973192,0.02489433611508962,2957.2519642582038,12982
42,UD_English-EWT,47,0.75,32,masked,0.041692987997473153,0.253632343651295,0.1465071301368199,363.4728363866077,3166
42,UD_English-EWT,47,0.75,32,visible,0.00462178400862733,0.020335849637960254,0.020099225840379008,2664.4642582036668,12982
42,UD_English-EWT,63,1.0,0,visible,6.192717364379489e-05,0.0004954173891503591,0.0005176398237152483,25096.715320782758,16148
42,UD_English-EWT,63,1.0,1,visible,0.0001857815209313847,0.0013004706465196928,0.0018337270569008374,20473.226343819668,16148
42,UD_English-EWT,63,1.0,2,visible,0.0,0.00030963586821897447,0.0005145528883302218,16721.0535670052,16148
42,UD_English-EWT,63,1.0,3,visible,0.00012385434728758978,0.0008050532573693337,0.0007233886861530747,19138.95956155561,16148
42,UD_English-EWT,63,1.0,4,visible,0.0006811989100817438,0.0024770869457517958,0.0019034838741360817,16984.943088927423,16148
42,UD_English-EWT,63,1.0,5,visible,0.0013623978201634877,0.005387664107010156,0.003937195265265869,14687.53585583354,16148
42,UD_English-EWT,63,1.0,6,visible,0.002229378251176616,0.006750061927173644,0.005357443169593686,12752.88952192222,16148
42,UD_English-EWT,63,1.0,7,visible,0.0027247956403269754,0.008174386920980926,0.006084811019244201,11971.24355957394,16148
42,UD_English-EWT,63,1.0,8,visible,0.002972504334902155,0.009041367351994055,0.006798725015341214,12589.958818429526,16148
42,UD_English-EWT,63,1.0,9,visible,0.0033440673767649244,0.008917513004706465,0.007146761221771158,11325.453554619768,16148
42,UD_English-EWT,63,1.0,10,visible,0.0032821402031211295,0.00935100322021303,0.007454271749841445,10398.295516472628,16148
42,UD_English-EWT,63,1.0,11,visible,0.0039014119395590786,0.011084964082239286,0.008435720747316864,10682.17420113946,16148
42,UD_English-EWT,63,1.0,12,visible,0.005201882586078771,0.011951944513252415,0.009977095295379292,10224.75408719346,16148
42,UD_English-EWT,63,1.0,13,visible,0.004768392370572207,0.01139459995045826,0.009217331684936696,11502.466373544712,16148
42,UD_English-EWT,63,1.0,14,visible,0.0058830814961605155,0.014986376021798364,0.011263242042254233,11792.345058211544,16148
42,UD_English-EWT,63,1.0,15,visible,0.005511518454297746,0.016224919494674264,0.011650493506188788,12022.42351994055,16148
42,UD_English-EWT,63,1.0,16,visible,0.005759227148872926,0.016162992321030467,0.012135339216485857,13481.02446123359,16148
42,UD_English-EWT,63,1.0,17,visible,0.008917513004706465,0.02817686400792668,0.019821806365556197,10159.994302700024,16148
42,UD_English-EWT,63,1.0,18,visible,0.00910329452563785,0.03251176616299232,0.02274110048327509,8930.443708199158,16148
42,UD_English-EWT,63,1.0,19,visible,0.011084964082239286,0.0400049541738915,0.027535099053630448,9161.886363636364,16148
42,UD_English-EWT,63,1.0,20,visible,0.011766162992321031,0.04526876393361407,0.030140923876863325,8373.304310131285,16148
42,UD_English-EWT,63,1.0,21,visible,0.015110230369085955,0.06198910081743869,0.03983097900169435,6960.9753529848895,16148
42,UD_English-EWT,63,1.0,22,visible,0.014367104285360416,0.05969779539261828,0.039684982776529605,6922.054743621501,16148
42,UD_English-EWT,63,1.0,23,visible,0.014676740153579391,0.06279415407480803,0.04166550290348851,6151.084282883329,16148
42,UD_English-EWT,63,1.0,24,visible,0.010775328214020313,0.05573445627941541,0.03637264745506784,6521.974919494674,16148
42,UD_English-EWT,63,1.0,25,visible,0.008855585831062671,0.054000495417389154,0.03491637761702518,6172.347535298489,16148
42,UD_English-EWT,63,1.0,26,visible,0.008112459747337132,0.047064651969284124,0.03175086989442258,5972.986499876146,16148
42,UD_English-EWT,63,1.0,27,visible,0.006378498885310875,0.0400049541738915,0.029032353036451238,5021.517091899926,16148
42,UD_English-EWT,63,1.0,28,visible,0.005201882586078771,0.03238791181570473,0.026199386201470585,4369.515605647758,16148
42,UD_English-EWT,63,1.0,29,visible,0.005449591280653951,0.031149368342828835,0.02692575657587724,3722.808583106267,16148
42,UD_English-EWT,63,1.0,30,visible,0.005201882586078771,0.028548427049789448,0.026679194166587,3143.628127322269,16148
42,UD_English-EWT,63,1.0,31,visible,0.004768392370572207,0.02867228139707704,0.028444851400837447,2656.0628560812484,16148
42,UD_English-EWT,63,1.0,32,visible,0.005078028238791181,0.023098835769135496,0.022490251482082186,2343.5150483031953,16148
43,UD_English-EWT,0,0.0,0,masked,0.0,6.486766995329527e-05,0.00020855302515578007,14376.204462895692,15416
43,UD_English-EWT,0,0.0,0,visible,0.0,0.0,3.125e-05,32000.0,732
43,UD_English-EWT,0,0.0,1,masked,0.0,0.0,0.0017107900159206713,7788.952970939284,15416
43,UD_English-EWT,0,0.0,1,visible,0.03415300546448088,0.9877049180327869,0.39469489981785066,2.8346994535519126,732
43,UD_English-EWT,0,0.0,2,masked,6.486766995329527e-05,0.00012973533990659055,0.0008459984704917662,9584.133822003114,15416
43,UD_English-EWT,0,0.0,2,visible,0.0,0.0,0.0001312486423015838,7622.096994535519,732
43,UD_English-EWT,0,0.0,3,masked,0.0,6.486766995329527e-05,0.0007867251360449097,10403.52672548002,15416
43,UD_English-EWT,0,0.0,3,visible,0.0,0.0,0.00012725845725593786,7861.401639344263,732
43,UD_English-EWT,0,0.0,4,masked,0.0,0.0006486766995329528,0.002080835089766031,9555.420277633628,15416
43,UD_English-EWT,0,0.0,4,visible,0.0,0.0,0.0001284914363923103,7786.542349726776,732
43,UD_English-EWT,0,0.0,5,masked,0.0,0.0007784120394395433,0.002730335404733084,8126.266216917488,15416
43,UD_English-EWT,0,0.0,5,visible,0.0,0.0,0.00012370885320230497,8088.811475409836,732
43,UD_English-EWT,0,0.0,6,masked,6.486766995329527e-05,0.00019460300985988584,0.0023841091685381623,7557.214517384536,15416
43,UD_English-EWT,0,0.0,6,visible,0.0,0.0,0.00012385305481659383,8078.6598360655735,732
43,UD_English-EWT,0,0.0,7,masked,6.486766995329527e-05,0.00934094447327452,0.007256769727876244,7036.336274001038,15416
43,UD_English-EWT,0,0.0,7,visible,0.0,0.0,0.00012538261103662004,7979.295081967213,732
43,UD_English-EWT,0,0.0,8,masked,6.486766995329527e-05,0.00012973533990659055,0.0006272449833665847,9102.4019849507,15416
43,UD_English-EWT,0,0.0,8,visible,0.0,0.0,0.00012864510259718995,7783.061475409836,732
43,UD_English-EWT,0,0.0,9,masked,6.486766995329527e-05,0.0002594706798131811,0.0012550612469374681,8178.926115723923,15416
43,UD_English-EWT,0,0.0,9,visible,0.0,0.0,0.0001299315130184375,7713.780054644809,732
43,UD_English-EWT,0,0.0,10,masked,6.486766995329527e-05,0.0034379865075246496,0.0052492181109692875,6038.352361183186,15416
43,UD_English-EWT,0,0.0,10,visible,0.0,0.0,0.00013012194537360212,7711.493169398907,732
43,UD_English-EWT,0,0.0,11,masked,6.486766995329527e-05,0.00019460300985988584,0.0013032487565136006,7106.2085495589,15416
43,UD_English-EWT,0,0.0,11,visible,0.0,0.0,0.00013539734199601898,7427.245901639344,732
43,UD_English-EWT,0,0.0,12,masked,6.486766995329527e-05,0.0002594706798131811,0.0016144453090305953,6462.022119875454,15416
43,UD_English-EWT,0,0.0,12,visible,0.0,0.0,0.00013843782793031414,7280.437158469946,732
43,UD_English-EWT,0,0.0,13,masked,6.486766995329527e-05,0.00012973533990659055,0.0013042236244984796,6867.285936689154,15416
43,UD_English-EWT,0,0.0,13,visible,0.0,0.0,0.00013810743659081797,7300.725409836065,732
43,UD_English-EWT,0,0.0,14,masked,6.486766995329527e-05,0.00012973533990659055,0.0011551615998762021,6862.113842760768,15416
43,UD_English-EWT,0,0.0,14,visible,0.0,0.0,0.00013977633761077645,7222.064207650274,732
43,UD_English-EWT,0,0.0,15,masked,6.486766995329527e-05,0.00019460300985988584,0.0013966155626090263,6569.465620134924,15416
43,UD_English-EWT,0,0.0,15,visible,0.0,0.0,0.00014306706043505201,7075.285519125683,732
43,UD_English-EWT,0,0.0,16,masked,0.0,0.0,0.00043748031991681615,9057.80611053451,15416
43,UD_English-EWT,0,0.0,16,visible,0.0,0.0,0.00014227554753920303,7127.562841530054,732
43,UD_English-EWT,0,0.0,17,masked,0.0,0.0,0.0007243846578806182,7942.5880254281265,15416
43,UD_English-EWT,0,0.0,17,visible,0.0,0.0,0.00015354189879949047,6594.946721311476,732
43,UD_English-EWT,0,0.0,18,masked,0.0,0.0,0.0012869520191885458,7065.51478982875,15416
43,UD_English-EWT,0,0.0,18,visible,0.0,0.0,0.0001493255171384303,6765.11475409836,732
43,UD_English-EWT,0,0.0,19,masked,0.0,0.0,0.0019573431487659877,6171.84814478464,15416
43,UD_English-EWT,0,0.0,19,visible,0.0,0.0,0.00014622449298894245,6898.098360655737,732
43,UD_English-EWT,0,0.0,20,masked,0.0,0.0,0.001493296055880902,6773.990788790867,15416
43,UD_English-EWT,0,0.0,20,visible,0.0,0.0,0.00014712291226176,6842.00956284153,732
43,UD_English-EWT,0,0.0,21,masked,0.0,0.0,0.0025515980525021745,6057.043785677219,15416
43,UD_English-EWT,0,0.0,21,visible,0.0,0.0,0.0001439597478168825,6986.3005464480875,732
43,UD_English-EWT,0,0.0,22,masked,0.0,0.0,0.0018641475258036027,6549.331927867151,15416
43,UD_English-EWT,0,0.0,22,visible,0.0,0.0,0.00014540612538158123,6914.472677595629,732
43,UD_English-EWT,0,0.0,23,masked,0.0,0.0,0.0014456492367920174,6932.890243902439,15416
43,UD_English-EWT,0,0.0,23,visible,0.0,0.0,0.0001474072664045256,6826.896174863388,732
43,UD_English-EWT,0,0.0,24,masked,0.0,0.0,0.0015622582486306397,6706.492151011936,15416
43,UD_English-EWT,0,0.0,24,visible,0.0,0.0,0.00015210636895737634,6619.170765027322,732
43,UD_English-EWT,0,0.0,25,masked,0.0,0.0,0.0015735624191597231,6775.2904774260505,15416
43,UD_English-EWT,0,0.0,25,visible,0.0,0.0,0.00015443842192666796,6516.9057377049185,732
43,UD_English-EWT,0,0.0,26,masked,0.0,0.0,0.0016376026310870309,6506.663401660612,15416
43,UD_English-EWT,0,0.0,26,visible,0.0,0.0,0.0001545298946241787,6513.4713114754095,732
43,UD_English-EWT,0,0.0,27,masked,0.0,0.0007784120394395433,0.0036284880087358584,5279.635962636222,15416
43,UD_English-EWT,0,0.0,27,visible,0.0,0.0,0.00014728081288372614,6822.879781420765,732
43,UD_English-EWT,0,0.0,28,masked,0.00012973533990659055,0.0024001037882719254,0.007180798378431152,4677.391541255838,15416
43,UD_English-EWT,0,0.0,28,visible,0.0,0.0,0.0001595890836807805,6293.439890710382,732
43,UD_English-EWT,0,0.0,29,masked,0.0,0.03470420342501297,0.021278505764853857,3593.4216398546964,15416
43,UD_English-EWT,0,0.0,29,visible,0.0,0.0,0.0001746165671163763,5745.314207650274,732
43,UD_English-EWT,0,0.0,30,masked,0.013492475350285417,0.07634924753502854,0.05029829043047554,2581.6905812143227,15416
43,UD_English-EWT,0,0.0,30,visible,0.0,0.0,0.00013941014417379055,7191.46174863388,732
43,UD_English-EWT,0,0.0,31,masked,0.03035806953814219,0.10515049299429165,0.07591418373997408,1911.490334717177,15416
43,UD_English-EWT,0,0.0,31,visible,0.0,0.0,4.633671787271256e-05,21612.464480874318,732
43,UD_English-EWT,0,0.0,32,masked,0.022314478463933574,0.11046964193046185,0.07321094778798788,1619.0098598858328,15416
43,UD_English-EWT,0,0.0,32,visible,0.0,0.0,4.6855395099850194e-05,21498.33606557377,732
43,UD_English-EWT,16,0.25,0,masked,0.0,0.00011706860220088972,0.0002382985503457327,14298.870639194569,8542
43,UD_English-EWT,16,0.25,0,visible,0.0,0.00013147515119642388,0.0002878277507741157,25564.816855114383,7606
43,UD_English-EWT,16,0.25,1,masked,0.0,0.0,0.001122066935410443,7483.628424256614,8542
43,UD_English-EWT,16,0.25,1,visible,0.0,0.015251117538785169,0.010523752227715361,18163.839994740993,7606
43,UD_English-EWT,16,0.25,2,masked,0.00023413720440177945,0.001638960430812456,0.003146282829014062,6722.2627019433385,8542
43,UD_English-EWT,16,0.25,2,visible,0.0,0.0006573757559821193,0.0005435988897182949,16496.769655535103,7606
43,UD_English-EWT,16,0.25,3,masked,0.0004682744088035589,0.0017560290330133458,0.0024956091217149226,7445.034184031842,8542
43,UD_English-EWT,16,0.25,3,visible,0.00013147515119642388,0.001183276360767815,0.0010241136703438142,16966.04601630292,7606
43,UD_English-EWT,16,0.25,4,masked,0.0005853430110044487,0.001990166237415125,0.0025658919370675185,8351.837508780145,8542
43,UD_English-EWT,16,0.25,4,visible,0.001051801209571391,0.004207204838285564,0.0032935858330722513,14567.289771233236,7606
43,UD_English-EWT,16,0.25,5,masked,0.0012877546242097868,0.002809646452821353,0.0030817823422316154,9971.876960899086,8542
43,UD_English-EWT,16,0.25,5,visible,0.0027609781751249014,0.009334735734946096,0.007013335659403871,12684.653562976597,7606
43,UD_English-EWT,16,0.25,6,masked,0.0009365488176071178,0.00421446967923203,0.003705384582085559,9576.68988527277,8542
43,UD_English-EWT,16,0.25,6,visible,0.005390481199053379,0.01590849329476729,0.011462363079518452,10686.442282408625,7606
43,UD_English-EWT,16,0.25,7,masked,0.0025755092484195737,0.006087567314446265,0.005623961243844637,9231.713416061812,8542
43,UD_English-EWT,16,0.25,7,visible,0.007231133315803313,0.017749145411517224,0.013692322527667628,9928.149092821457,7606
43,UD_English-EWT,16,0.25,8,masked,0.0023413720440177946,0.00807773355186139,0.006017844101007619,9958.593420744557,8542
43,UD_English-EWT,16,0.25,8,visible,0.008282934525374704,0.02208782540099921,0.01609145716540347,10008.569024454378,7606
43,UD_English-EWT,16,0.25,9,masked,0.0018730976352142356,0.006087567314446265,0.004980941802133255,10019.251229220323,8542
43,UD_English-EWT,16,0.25,9,visible,0.008808835130160399,0.020773073889034974,0.016201340958945275,9657.320404943466,7606
43,UD_English-EWT,16,0.25,10,masked,0.001990166237415125,0.006321704518848045,0.005534872468070665,9127.587801451651,8542
43,UD_English-EWT,16,0.25,10,visible,0.008414409676571128,0.023665527215356297,0.01710865041242667,8629.921772285039,7606
43,UD_English-EWT,16,0.25,11,masked,0.0022243034418169046,0.006555841723249824,0.005491427227712486,9503.202528681808,8542
43,UD_English-EWT,16,0.25,11,visible,0.00946621088614252,0.021298974493820667,0.016825791709091282,9438.471075466738,7606
43,UD_English-EWT,16,0.25,12,masked,0.002809646452821353,0.009248419573870287,0.0074314064050234555,8804.117771013814,8542
43,UD_English-EWT,16,0.25,12,visible,0.009597686037338944,0.024059952668945568,0.01817632266933241,8791.681961609256,7606
43,UD_English-EWT,16,0.25,13,masked,0.00433153828143292,0.011004448606883634,0.008872173060648008,8935.649262467807,8542
43,UD_English-EWT,16,0.25,13,visible,0.008282934525374704,0.02169339994740994,0.015865165973309815,10151.362214041546,7606
43,UD_English-EWT,16,0.25,14,masked,0.004799812690236479,0.011238585811285413,0.009422798769898221,9214.56017326153,8542
43,UD_English-EWT,16,0.25,14,visible,0.010780962398106757,0.024454378122534842,0.018928765776837896,10956.037864843545,7606
43,UD_English-EWT,16,0.25,15,masked,0.004799812690236479,0.012058066026691641,0.010067986327429406,9046.710489346757,8542
43,UD_English-EWT,16,0.25,15,visible,0.009729161188535366,0.026689455692874047,0.018731277005607085,10925.440047331054,7606
43,UD_English-EWT,16,0.25,16,masked,0.004682744088035589,0.014633575275111214,0.011513034412647536,8741.175251697494,8542
43,UD_English-EWT,16,0.25,16,visible,0.009729161188535366,0.026295030239284777,0.018623548725298616,12303.47922692611,7606
43,UD_English-EWT,16,0.25,17,masked,0.0077265277452587214,0.026457504097401077,0.019500960538307164,7386.872044017794,8542
43,UD_English-EWT,16,0.25,17,visible,0.012227189061267421,0.03641861688140941,0.02611351354633783,9445.15619247962,7606
43,UD_English-EWT,16,0.25,18,masked,0.010419105595879186,0.03313041442285179,0.024718539921645268,6921.231561695154,8542
43,UD_English-EWT,16,0.25,18,visible,0.01327899027083881,0.04299237444123061,0.029867630971748195,8127.038785169603,7606
43,UD_English-EWT,16,0.25,19,masked,0.01299461484429876,0.039335050339498946,0.02973362249521585,6569.118824631234,8542
43,UD_English-EWT,16,0.25,19,visible,0.01564554299237444,0.04917170654746253,0.034306701538307824,8287.38785169603,7606
43,UD_English-EWT,16,0.25,20,masked,0.01276047763989698,0.04120814797471318,0.030970422659740295,6548.001287754624,8542
43,UD_English-EWT,16,0.25,20,visible,0.017617670260320798,0.05548251380489087,0.03883091771753212,7686.313962661057,7606
43,UD_English-EWT,16,0.25,21,masked,0.01287754624209787,0.04518848044954343,0.03283163784465921,5834.265043315383,8542
43,UD_English-EWT,16,0.25,21,visible,0.024059952668945568,0.07770181435708651,0.05315241774812938,6615.830002629503,7606
43,UD_English-EWT,16,0.25,22,masked,0.013228752048700538,0.04635916647155233,0.03456253404673384,5639.136853195972,8542
43,UD_English-EWT,16,0.25,22,visible,0.022482250854588482,0.07494083618196161,0.05186663531995972,6669.021036024192,7606
43,UD_English-EWT,16,0.25,23,masked,0.014165300866307656,0.05326621400140482,0.03897568013799132,5155.816904706157,8542
43,UD_English-EWT,16,0.25,23,visible,0.0231396266105706,0.07954246647383645,0.05343761908011272,6161.693531422561,7606
43,UD_English-EWT,16,0.25,24,masked,0.01697494731912901,0.057246546476235075,0.04307746373552483,5208.01486771248,8542
43,UD_English-EWT,16,0.25,24,visible,0.01893242177228504,0.06849855377333684,0.04551784227650214,6730.908887720221,7606
43,UD_English-EWT,16,0.25,25,masked,0.01744322172793257,0.0648560056192929,0.04640098481010595,4964.5851088738,8542
43,UD_English-EWT,16,0.25,25,visible,0.015251117538785169,0.061135945306337106,0.0414307735610075,6473.378911385748,7606
43,UD_English-EWT,16,0.25,26,masked,0.019784593771950364,0.07000702411613205,0.05014288095066646,4820.688012175135,8542
43,UD_English-EWT,16,0.25,26,visible,0.012095713910070997,0.05153825926899816,0.0354739364423936,6322.242308703655,7606
43,UD_English-EWT,16,0.25,27,masked,0.02130648560056193,0.08007492390540857,0.05601691460208315,4120.261999531725,8542
43,UD_English-EWT,16,0.25,27,visible,0.008414409676571128,0.045753352616355505,0.03099981061524727,5376.973179069156,7606
43,UD_English-EWT,16,0.25,28,masked,0.023296651837977054,0.09786935143994381,0.06609839527252039,3702.1261999531725,8542
43,UD_English-EWT,16,0.25,28,visible,0.006705232711017617,0.03720746778858796,0.027041284697615162,4817.4889560873,7606
43,UD_English-EWT,16,0.25,29,masked,0.022945446031374387,0.11133224069304612,0.07128617983133137,3148.2698431280733,8542
43,UD_English-EWT,16,0.25,29,visible,0.005259006047856955,0.02813568235603471,0.0242187744269849,4256.178937680778,7606
43,UD_English-EWT,16,0.25,30,masked,0.023764926246780612,0.11718567080309061,0.07578546548584006,2695.219269491922,8542
43,UD_English-EWT,16,0.25,30,visible,0.00473310544307126,0.027741256902445437,0.023838059295503044,3761.3699710754668,7606
43,UD_English-EWT,16,0.25,31,masked,0.03371575743385624,0.15464762350737532,0.09837298139250492,1634.2165769140715,8542
43,UD_English-EWT,16,0.25,31,visible,0.004470155140678412,0.024848803576124113,0.021970464224297145,3946.403628714173,7606
43,UD_English-EWT,16,0.25,32,masked,0.0443690002341372,0.18262701943338797,0.11613071138333192,743.141067665652,8542
43,UD_English-EWT,16,0.25,32,visible,0.004601630291874836,0.019063896923481462,0.01738301407598122,3668.4500394425454,7606
43,UD_English-EWT,32,0.5,0,masked,0.0,0.0,0.00022956604614851925,14287.71355009563,6797
43,UD_English-EWT,32,0.5,0,visible,0.0,0.00021388086835632552,0.000340425436654719,25415.653833814566,9351
43,UD_English-EWT,32,0.5,1,masked,0.0,0.0,0.0009959101657950515,7782.148447844637,6797
43,UD_English-EWT,32,0.5,1,visible,0.0,0.009945460378569138,0.007213781259067013,18559.17153245642,9351
43,UD_English-EWT,32,0.5,2,masked,0.00029424746211563924,0.0014712373105781962,0.003208651754091032,6968.08062380462,6797
43,UD_English-EWT,32,0.5,2,visible,0.00010694043417816276,0.00042776173671265103,0.0006049577224553319,16528.227462303497,9351
43,UD_English-EWT,32,0.5,3,masked,0.00029424746211563924,0.0016183610416360158,0.002156331004459667,7902.786817713697,6797
43,UD_English-EWT,32,0.5,3,visible,0.00010694043417816276,0.0010694043417816277,0.0009705303570275394,17091.65757672976,9351
43,UD_English-EWT,32,0.5,4,masked,0.00044137119317345886,0.0016183610416360158,0.0022026112360330804,8889.295571575694,6797
43,UD_English-EWT,32,0.5,4,visible,0.0012832852101379532,0.003742915196235697,0.003229920942764052,14865.239653512994,9351
43,UD_English-EWT,32,0.5,5,masked,0.0016183610416360158,0.00397234073856113,0.003642217155318724,10326.188318375755,6797
43,UD_English-EWT,32,0.5,5,visible,0.0028873917228103944,0.009410758207678322,0.006972881958645464,13028.700673724736,9351
43,UD_English-EWT,32,0.5,6,masked,0.001176989848462557,0.0042665882006767695,0.003940483561560736,9892.481830219214,6797
43,UD_English-EWT,32,0.5,6,visible,0.005133140840551813,0.012618971233023206,0.009908475779803343,11084.450753930061,9351
43,UD_English-EWT,32,0.5,7,masked,0.002353979696925114,0.006326320435486244,0.005790678129832067,9433.00279535089,6797
43,UD_English-EWT,32,0.5,7,visible,0.005667843011442626,0.014436958614051972,0.011260611135221194,10379.402737675115,9351
43,UD_English-EWT,32,0.5,8,masked,0.003089598352214212,0.008238928939237899,0.006420849118837406,10248.395762836546,6797
43,UD_English-EWT,32,0.5,8,visible,0.005988664313977115,0.01625494599508074,0.01261731025749774,10607.581221259758,9351
43,UD_English-EWT,32,0.5,9,masked,0.002648227159040753,0.006767691628659703,0.0056817836845271495,10306.865676033543,6797
43,UD_English-EWT,32,0.5,9,visible,0.0068441877874024165,0.016041065126724416,0.012798897253029117,10117.146294513956,9351
43,UD_English-EWT,32,0.5,10,masked,0.002795350890098573,0.007061939090775342,0.006470899771539337,9416.300720906282,6797
43,UD_English-EWT,32,0.5,10,visible,0.006523366484867929,0.017965992941931345,0.013248143830968338,9232.259009731579,9351
43,UD_English-EWT,32,0.5,11,masked,0.002353979696925114,0.00794468147712226,0.006218302818570793,9592.57304693247,6797
43,UD_English-EWT,32,0.5,11,visible,0.007485830392471394,0.017110469468506043,0.013584359219660485,9827.16971446904,9351
43,UD_English-EWT,32,0.5,12,masked,0.0033838458143298513,0.009563042518758275,0.008175568675113114,8824.986611740474,6797
43,UD_English-EWT,32,0.5,12,visible,0.007806651695005881,0.019997861191316437,0.015086112625695796,9323.024275478558,9351
43,UD_English-EWT,32,0.5,13,masked,0.004560835662792409,0.012358393408856848,0.00975428713154248,8800.184198911284,6797
43,UD_English-EWT,32,0.5,13,visible,0.006523366484867929,0.018072933376109507,0.013381559678041624,10581.272698107154,9351
43,UD_English-EWT,32,0.5,14,masked,0.005149330587023687,0.013094012064145948,0.010436107743420771,9072.842577607767,6797
43,UD_English-EWT,32,0.5,14,visible,0.008020532563362208,0.02128114640145439,0.015681289930918108,11203.639503796385,9351
43,UD_English-EWT,32,0.5,15,masked,0.006326320435486244,0.0157422392231867,0.012790944586150616,8804.47829924967,6797
43,UD_English-EWT,32,0.5,15,visible,0.008234413431718534,0.021388086835632553,0.015676749388149294,11451.748583039247,9351
43,UD_English-EWT,32,0.5,16,masked,0.008238928939237899,0.018390466382227452,0.015296991998638846,8385.985728998088,6797
43,UD_English-EWT,32,0.5,16,visible,0.008555234734253021,0.021174205967276226,0.01639631606585071,12753.092931237301,9351
43,UD_English-EWT,32,0.5,17,masked,0.010298661174047374,0.036339561571281445,0.026180618949045217,7016.91246138002,6797
43,UD_English-EWT,32,0.5,17,visible,0.010800983851994439,0.03325847502940862,0.0235905246400825,9712.744198481445,9351
43,UD_English-EWT,32,0.5,18,masked,0.014565249374724143,0.04443136677946153,0.03221591362405271,6633.968221274092,6797
43,UD_English-EWT,32,0.5,18,visible,0.010587102983638113,0.03978184151427655,0.026861566883723226,8415.933055288204,9351
43,UD_English-EWT,32,0.5,19,masked,0.017360600264822716,0.05031631602177431,0.03855202328111514,6338.225687803442,6797
43,UD_English-EWT,32,0.5,19,visible,0.012939792535557694,0.04416639931558122,0.030345080502273792,8613.436637792749,9351
43,UD_English-EWT,32,0.5,20,masked,0.01971457996174783,0.05708400765043402,0.04263760464545033,6157.727232602619,6797
43,UD_English-EWT,32,0.5,20,visible,0.01315367340391402,0.04929954015613303,0.03300379532599979,7919.115495668912,9351
43,UD_English-EWT,32,0.5,21,masked,0.01956745623069001,0.064440194203325,0.0469520346252049,5463.534500514933,6797
43,UD_English-EWT,32,0.5,21,visible,0.017752112073575018,0.06726553309806438,0.04435413161382235,6740.477702919474,9351
43,UD_English-EWT,32,0.5,22,masked,0.019420332499632192,0.06767691628659703,0.048421386118968304,5283.228924525526,6797
43,UD_English-EWT,32,0.5,22,visible,0.01700352903432788,0.06534060528285744,0.04405615125515943,6776.0433108758425,9351
