layer,head,entropy,entropy_norm,entropy_no_sink,sink_mass,n_sentences,diffusion_time
11,8,0.8851330769434571,0.314483148753643,0.8676063312962651,0.12333527076523751,400,63
11,9,1.5923417437076568,0.5548986659198999,1.553003954589367,0.11758589719422162,400,63
11,10,1.6667660764604806,0.5733182409405708,1.6564715160429477,0.14843026850139723,400,63
11,11,1.0265031780675054,0.36441784566268326,0.9991906627640128,0.11210379632131662,400,63
11,12,1.1268902058899402,0.3949143525958061,1.1237174171209334,0.12281410219962709,400,63
11,13,1.428403700441122,0.5028840199112892,1.4021525598317384,0.10421889243705663,400,63
11,14,1.8687277036905288,0.6634753622114659,1.804999314546585,0.06412158115534111,400,63
11,15,1.9354799583554267,0.6862132739275694,1.880028056204319,0.06577073492109775,400,63
11,16,1.9257536605000496,0.679486119300127,1.8829565915465354,0.06272569503867999,400,63
11,17,1.6801801212131977,0.600241781398654,1.6309385453164578,0.03911038933380041,400,63
11,18,1.84864001840353,0.657216716632247,1.7907429257035254,0.09476587008801289,400,63
11,19,1.7279859252274037,0.6054186114668846,1.7375782959163188,0.24084994387812914,400,63
11,20,1.9161759260296822,0.6787872569262982,1.858870544731617,0.06497452250681818,400,63
11,21,1.6437841035425662,0.5736133608967066,1.6160858284682036,0.1300896413740702,400,63
11,22,1.6060665664076805,0.5679340209066868,1.547782149016857,0.1037931452365592,400,63
11,23,1.6972339729964734,0.5875206189975143,1.663140694499016,0.10608328579110093,400,63
11,24,1.1094827861525118,0.38904792757704854,1.1049214101023972,0.10017488712997874,400,63
11,25,2.0498365585505964,0.7118704277276993,2.0055346269905567,0.1307764208642766,400,63
11,26,1.5330769810825586,0.5359837880730629,1.5159830870479345,0.09393249805783853,400,63
11,27,1.4759817987680435,0.5087373596243561,1.4475757640972733,0.14398342019645496,400,63
12,0,0.9342985594272614,0.34379641611129047,0.9071321560442448,0.07270190502749756,400,63
12,1,1.7148091818392277,0.598171004280448,1.7152476610243321,0.07270000264543341,400,63
12,2,1.7960534745454788,0.6096233116835356,1.8218201222270727,0.22563055757898837,400,63
12,3,2.08584358766675,0.7254021769762039,2.055420421510935,0.16789407713804394,400,63
12,4,1.9715679980814458,0.6830108322948217,1.970805962830782,0.11631586889037862,400,63
12,5,1.7189909072220326,0.6028710425645113,1.7157275807857513,0.07926828185794875,400,63
12,6,1.5542175149545074,0.5301258689165116,1.598082099109888,0.12578586464107502,400,63
12,7,0.967132953684777,0.32786578306928277,0.9885144209116697,0.1474305383162573,400,63
12,8,1.9315972140431403,0.65946199323982,1.9405149199068545,0.12908234713017008,400,63
12,9,1.8282196936011315,0.6381241241097451,1.8176750183105468,0.09686333110905253,400,63
12,10,1.728960913270712,0.5911012341082096,1.7220357332378626,0.15260393995558844,400,63
12,11,1.8136480005830526,0.618576411306858,1.816641411036253,0.137533717607148,400,63
12,12,1.6374906624853611,0.554900370799005,1.6662456894293427,0.13573238892946393,400,63
12,13,1.8399826936423778,0.6311624332517386,1.8439822977781295,0.12271651392104105,400,63
12,14,1.704286870211363,0.5893924628570676,1.720064159706235,0.10043099202914163,400,63
12,15,1.7449825875461102,0.6009289436787367,1.7596608109772205,0.13168039275333285,400,63
12,16,1.528761364519596,0.5315378911048174,1.5248068400472403,0.11923859673901462,400,63
12,17,1.6857992699742317,0.5840786677598954,1.6665473272651434,0.12161946275504305,400,63
12,18,1.7388991555571556,0.6073703144863248,1.7380307779461146,0.08569281770673115,400,63
12,19,1.4724387500435114,0.5050878243893385,1.5166143765300513,0.11844200471532532,400,63
12,20,1.6146892595291138,0.5621819064021111,1.6241363552212715,0.08468418836331694,400,63
12,21,1.6438249480724334,0.5743405544012785,1.5999210672825575,0.11847827877150849,400,63
12,22,1.7847170358896256,0.6101061211526394,1.7885621833801268,0.13831500463071278,400,63
12,23,1.4503623772785068,0.4934926248714328,1.4506034086272122,0.15979725357261487,400,63
12,24,1.3501320241391659,0.4691577548533678,1.3468889044970274,0.1046470898523694,400,63
12,25,1.5462167176604271,0.534216672629118,1.5373594914749265,0.1266485859057866,400,63
12,26,1.6510580423474313,0.5798688045144081,1.6227586774528027,0.09370554254041054,400,63
12,27,1.3105167603492738,0.449141855482012,1.3288498577475547,0.13174803436384536,400,63
13,0,1.9293243381381036,0.6746236238628626,1.9363522715866566,0.07693936356547056,400,63
13,1,1.7776586554944516,0.6192873987555504,1.7851999966800214,0.11025255934218876,400,63
13,2,1.5380738663673401,0.5445561815053225,1.5074286906421184,0.10904309863923117,400,63
13,3,1.6110517351329328,0.5513699734583497,1.6759692905843258,0.1244522998377215,400,63
13,4,1.7908636394143105,0.6148615231364966,1.822287418693304,0.1267193729581777,400,63
13,5,1.5678610357642173,0.5419513462111354,1.612144726291299,0.10568426894926233,400,63
13,6,1.2434724028408528,0.42902756586670876,1.2631072675436734,0.19784092425601557,400,63
13,7,2.117944151610136,0.7305533640086651,2.1124644765257834,0.19822218541055917,400,63
13,8,1.3313086646795274,0.46886128179728986,1.3163892924785614,0.11617375026165973,400,63
13,9,1.8046096390485764,0.6312909287959337,1.7516350200772286,0.16000895412173122,400,63
13,10,1.9519648979604245,0.6835485816001892,1.9105295066535473,0.11404088651761413,400,63
13,11,2.2607538825273514,0.7794691328704357,2.23865062341094,0.129364830609411,400,63
13,12,1.8820720218122005,0.6581893818080425,1.8748802264034747,0.10462010360206478,400,63
13,13,1.0147686433792114,0.3578876533359289,0.9429562012106181,0.09656708383699879,400,63
13,14,1.8180287481844426,0.6292643995583057,1.8351088492572307,0.10504616552760127,400,63
13,15,1.867887042015791,0.646560889929533,1.891477746963501,0.11727554410754237,400,63
13,16,2.0914056691527367,0.724396137073636,2.087881360501051,0.1331729658949189,400,63
13,17,1.7519251666218043,0.6027780865132809,1.7846147521585225,0.13928693748253862,400,63
13,18,2.0444725438952447,0.7108583554625512,2.0227153584361077,0.11395736418431625,400,63
13,19,1.7294662395119667,0.5933570120483637,1.7543778325617314,0.18590373263927176,400,63
13,20,1.7576317067444325,0.607983335107565,1.7886953099817038,0.10615348778956105,400,63
13,21,1.9197245851159095,0.6593070963025093,1.95423483222723,0.12098628594947514,400,63
13,22,1.9548617424070835,0.6777266573160887,1.9583963157236577,0.10504257428343408,400,63
13,23,1.8327704091370105,0.6310071832686662,1.8472177031636239,0.126318004289642,400,63
13,24,1.8621110686659812,0.6413279475271702,1.8795799969881772,0.12080309017677791,400,63
13,25,1.9572814258933067,0.6791626036167144,1.9555371712148188,0.09957472386246081,400,63
13,26,1.8846731416881084,0.6512157693505287,1.8926690176129342,0.12223200490581804,400,63
13,27,2.0335871924459936,0.7002801989018917,2.048510830849409,0.11716221248498186,400,63
14,0,0.6821678649634123,0.23929151663556694,0.6463102521002293,0.1256340745376656,400,63
14,1,1.1463179054111243,0.39803579840809106,1.1294200568646193,0.1201235938933678,400,63
14,2,1.503222513347864,0.5261152449995279,1.4995643542706967,0.09943668626423459,400,63
14,3,1.2450975256413221,0.43024814397096633,1.27220254316926,0.1282988714473322,400,63
14,4,0.35253010420128705,0.12627785983495415,0.38290544575080276,0.1377043070460786,400,63
14,5,0.3698113666847348,0.13123383172787725,0.4536992696672678,0.140473771741963,400,63
14,6,0.9194803115725517,0.3283067976683378,0.8748846846818924,0.07351191912195645,400,63
14,7,0.9473738733306527,0.3201696192100644,1.0179310617223383,0.13935086231213062,400,63
14,8,0.5648948422633111,0.1933337743161246,0.6167333467584103,0.14012051289639202,400,63
14,9,1.677852419167757,0.5904414355754852,1.6538105568289756,0.10215227368054912,400,63
14,10,1.7372447949647905,0.5872118265181779,1.76213453091681,0.1490725011192262,400,63
14,11,1.7674949754774572,0.6043334368988872,1.7780726893246175,0.12947652333881707,400,63
14,12,1.5989059762656688,0.546797348856926,1.6127110271900893,0.13491317685577087,400,63
14,13,1.0790901857055724,0.36381519041955473,1.0791401261091231,0.16308368328609504,400,63
14,14,1.418856842853129,0.48123965606093405,1.4683086760342121,0.1378005126339849,400,63
14,15,1.5929792968928813,0.5523703820258379,1.6164616505801677,0.10759362021286506,400,63
14,16,1.4681313551589847,0.49652704743668435,1.530687559992075,0.13713226484833285,400,63
14,17,1.7976458134502173,0.6258668869361281,1.7712401219457388,0.1181812834716402,400,63
14,18,1.3344650282338262,0.4548313872143626,1.393955155611038,0.13959654869162477,400,63
14,19,1.5736547511070966,0.5377735010161996,1.595336425602436,0.13980439173523337,400,63
14,20,1.9379459522664546,0.6707702197134495,1.918981374502182,0.132019752394408,400,63
14,21,1.926386955678463,0.6596998915821314,1.9420893594622612,0.22887346773408354,400,63
14,22,2.1136423797905444,0.7283908901363612,2.111094895005226,0.14708526606671513,400,63
14,23,1.7509086575359105,0.6045456101745367,1.7739652866870166,0.09025488524348475,400,63
14,24,1.7724130536615847,0.6033624467998743,1.821030193194747,0.12815031581092626,400,63
14,25,1.3189716976881027,0.4764631503075361,1.280695416033268,0.10619772083358839,400,63
14,26,2.1516388902068138,0.7447718416899443,2.125388143658638,0.11891466968692839,400,63
14,27,2.0110611017793416,0.6917311522178352,1.9995286433398725,0.13370750183123165,400,63
15,0,1.6965493640303613,0.5801888617128134,1.6686983505636455,0.16934474699664862,400,63
15,1,1.517342230975628,0.5104140923917293,1.5504418701678515,0.1534172461484559,400,63
15,2,1.6510820796340704,0.562634017392993,1.610816669613123,0.1960269900597632,400,63
15,3,1.8264411310851574,0.6259020762890577,1.8021829426288605,0.16223455232102424,400,63
15,4,1.5479584743082524,0.5181041363626718,1.5740300070494413,0.1692625396954827,400,63
15,5,1.6389494045078754,0.5757474458962679,1.5810938084125519,0.12263802622212097,400,63
15,6,1.9192308336496353,0.6697027403116226,1.8751811929047109,0.1135836535342969,400,63
15,7,1.5400905353575944,0.5255555979907512,1.510686246305704,0.15770460093626754,400,63
15,8,1.7791823053359985,0.6300793970376253,1.7161475755274296,0.10424635072005912,400,63
15,9,1.5662461586296559,0.5537079656869173,1.4835066506266594,0.12314405085518956,400,63
15,10,2.000698933005333,0.6887657070159912,1.9621035911142826,0.16039302924647927,400,63
15,11,1.0262670290470124,0.3633457789570093,0.9460082361102105,0.10983690774999559,400,63
15,12,1.733122181147337,0.6033780980855227,1.6509166829288007,0.1475558513100259,400,63
15,13,1.938180095255375,0.6776278223097324,1.8843698132038116,0.10280835243407636,400,63
15,14,0.7966921011172236,0.26670708051882686,0.855334758143872,0.14451055041223299,400,63
15,15,0.6063273197039962,0.2106796470656991,0.638961825966835,0.13751148225157522,400,63
15,16,1.9149960559606551,0.6648432949185371,1.9238390319049359,0.09343172517023049,400,63
15,17,1.262750030979514,0.4249585929512978,1.2720953718200325,0.16836026523727923,400,63
15,18,0.3347861642949283,0.11666543505620211,0.3293330917879939,0.14079470044169284,400,63
15,19,0.7323898530751467,0.24757252529263496,0.7055771204456687,0.14951448207895737,400,63
15,20,0.6496208191290498,0.22025508496910334,0.6127388126775623,0.14059473298868397,400,63
15,21,2.156095796227455,0.7529533950984478,2.127701261639595,0.06324644653999713,400,63
15,22,2.075251979529858,0.7147999233752489,2.071363155916333,0.11036350855138152,400,63
15,23,1.861448391675949,0.6549481172859669,1.8409416460990906,0.09159302190411836,400,63
15,24,1.8084168553352356,0.6190524026751518,1.8395916490256787,0.12423986523179337,400,63
15,25,2.047583808898926,0.704705792888999,2.0505836094915866,0.10477072133100591,400,63
15,26,2.1962296268343926,0.7640532498061657,2.1624529688060283,0.1830286888498813,400,63
15,27,1.700303405970335,0.5962097768485546,1.7053808371722698,0.08551386834151345,400,63
16,0,1.4217760933190584,0.48956649586558343,1.41772466622293,0.14895531872753054,400,63
16,1,1.7187962163984776,0.5966359027475119,1.7254532131552696,0.10272006990213413,400,63
16,2,1.9094050620496272,0.6601171270012856,1.8739111118018628,0.1340873331739567,400,63
16,3,1.7169757674634456,0.5888036042451859,1.7042863864451647,0.13878837570082397,400,63
16,4,1.7937294539809228,0.6184753436595202,1.77346831895411,0.13452073221793398,400,63
16,5,1.8318795493245126,0.6327394738793373,1.8208035291731357,0.12195225011790171,400,63
16,6,1.935833724886179,0.6706477341800928,1.9238541577756405,0.10906627081800252,400,63
16,7,1.5867424321174621,0.5545239112526178,1.5828285114467144,0.08543166629213374,400,63
16,8,1.7723719032108785,0.6150655664503575,1.718003530651331,0.12308094531996176,400,63
16,9,0.9071332546323538,0.31235722720623016,0.8850464297831059,0.12797584075538906,400,63
16,10,0.9265789064764977,0.3193164852261543,0.992871991917491,0.12613364890043158,400,63
16,11,1.2750191819667815,0.43927860114723444,1.3296498875319958,0.1166881424433086,400,63
16,12,1.522423470467329,0.5299911633133888,1.4761867971718312,0.09984803952509537,400,63
16,13,1.2769868156313897,0.45255107201635836,1.2432707695662975,0.08544307908741758,400,63
16,14,1.809784136414528,0.6373354800790548,1.7777463541924954,0.0842646576045081,400,63
16,15,1.8798035575449468,0.6563437459617854,1.8145177052915096,0.11958918428281322,400,63
16,16,2.0164925713837145,0.7010012659430503,1.9781959718465805,0.11109597795759328,400,63
16,17,1.88777259811759,0.6569668585062027,1.87097865909338,0.10454447547788731,400,63
16,18,2.05938207834959,0.7173216916620732,2.0217958052456377,0.10773308247327805,400,63
16,19,2.044785925745964,0.7144853830337524,1.9986026664078236,0.10531667695380748,400,63
16,20,1.7162385365366937,0.6014738042652606,1.7034192422032357,0.08623661707271822,400,63
16,21,1.7240168561041356,0.6066613913327455,1.645856667906046,0.1334177288133651,400,63
16,22,1.4750478206574917,0.5182147905230522,1.4036198149621486,0.13401986488723197,400,63
16,23,1.9244285073876382,0.6755107273906469,1.9077916465699674,0.08371419458417222,400,63
16,24,1.5686262479424478,0.5402626832574606,1.5304292607307435,0.1717912549385801,400,63
16,25,1.6789994522929192,0.5836199067533017,1.6125547952950001,0.2142696760687977,400,63
16,26,1.289413564503193,0.45771952919662,1.2326446214318276,0.0744694961886853,400,63
16,27,1.3949447005987168,0.4764438382536173,1.3801606649905442,0.1806297109927982,400,63
17,0,1.7030337749421596,0.5870803105831146,1.6519300994277,0.1556675549922511,400,63
17,1,1.9989014548063277,0.6967367361485958,1.970723488777876,0.1092650770326145,400,63
17,2,1.726567832827568,0.6089585544914007,1.6804844917356967,0.09139082113513723,400,63
17,3,1.954015778005123,0.6870847573876381,1.917594882249832,0.08648416009848006,400,63
17,4,1.442887237817049,0.5125404343754053,1.3891309735178947,0.08524254459422081,400,63
17,5,2.221291579604149,0.775792778134346,2.1709668289124964,0.13325846965890378,400,63
17,6,1.7407745276391506,0.6022293709218502,1.673585430905223,0.18917249682825057,400,63
17,7,1.3472255113720895,0.4808348809927702,1.3077608600258828,0.06463835369620938,400,63
17,8,1.0555273474752902,0.37545887880027295,1.0105249213427305,0.09479480184265413,400,63
17,9,2.00128645658493,0.70346984192729,1.9351046624779702,0.08635150292073376,400,63
17,10,0.5002181472443045,0.1723397524561733,0.5652818505465984,0.13908463686530012,400,63
17,11,2.145410612523556,0.7529482662677764,2.111949185729027,0.06541351261781529,400,63
17,12,1.5247570872306824,0.524560218974948,1.5678926887363196,0.1177917801431613,400,63
17,13,1.202759975194931,0.4273454353958368,1.1546882382035255,0.09610900655563455,400,63
17,14,1.3063362504541873,0.450056394264102,1.3291779601573943,0.13944104259018786,400,63
17,15,1.5361261656880378,0.5366410255432129,1.543915521502495,0.11042874078033492,400,63
17,16,1.3335756166279316,0.464652009755373,1.3465743118524551,0.12634259103680962,400,63
17,17,1.7275003221631051,0.5921119128167629,1.748706621080637,0.12277316644671372,400,63
17,18,1.338220704048872,0.46828923545777795,1.371207862496376,0.10598116689303425,400,63
17,19,0.728366001918912,0.25583346718922256,0.7948049807548523,0.12942418946971884,400,63
17,20,1.5907530266046523,0.5498917044699192,1.611357594281435,0.12885764281614684,400,63
17,21,2.0508019967377185,0.7094507876038552,2.0334054306149483,0.11474312328267842,400,63
17,22,1.9943350838124752,0.6842767964303493,1.9785102156549692,0.1440696592000313,400,63
17,23,1.9700035026669502,0.6807662418484688,1.9538000859320164,0.12781170206842943,400,63
17,24,1.555199529081583,0.5372785303741694,1.554212819635868,0.12595068659284153,400,63
17,25,2.0076811368763448,0.6922159468382597,1.9860554003715516,0.13435406754957513,400,63
17,26,1.596770846992731,0.5503744705766439,1.596991316601634,0.13721238042693584,400,63
17,27,2.09067032456398,0.7252408175170422,2.069694262892008,0.1168435034621507,400,63
18,0,1.290937237292528,0.459732750877738,1.237781242877245,0.07673931502271443,400,63
18,1,1.423786026239395,0.49849427096545695,1.4060143372416496,0.1348491792427376,400,63
18,2,1.8294888553023338,0.6494046348333359,1.8001871860027314,0.07604338351287879,400,63
18,3,1.4651399731636048,0.5211619948595763,1.4384645789861679,0.09888057523174211,400,63
18,4,1.632866028547287,0.5755300371348858,1.6286017489433289,0.07877624952583574,400,63
18,5,1.6387309797108174,0.5714023677259683,1.6413575875759125,0.11167028300813399,400,63
18,6,2.0331675854325293,0.7164773133397102,1.9681270623207092,0.08555752147338352,400,63
18,7,0.17421971872448921,0.06584315651562064,0.20263603111729026,0.06221220026956871,400,63
18,8,2.3155524003505707,0.8051001209020615,2.273750645518303,0.1614543924247846,400,63
18,9,2.2303411883115767,0.7827939334511756,2.192465462088585,0.056541120901238175,400,63
18,10,1.7999471966922282,0.6223526921868324,1.8041774608194827,0.10950813213188666,400,63
18,11,2.234839869737625,0.7715817551314831,2.2149288323521614,0.17847824027761816,400,63
18,12,1.9608234222233296,0.6807720183581114,1.9562692603468894,0.1089428849692922,400,63
18,13,2.0385529181361197,0.7090072259306908,2.038072844296694,0.07751737688508001,400,63
18,14,1.936489758938551,0.6722744145989418,1.9276389287412166,0.1045180963317398,400,63
18,15,1.781624874919653,0.6187206868827343,1.7963943701982499,0.09805213478655787,400,63
18,16,1.4853528062999248,0.5093792940676213,1.4959171695262194,0.13615072455257177,400,63
18,17,1.2573104304075242,0.4448300610482693,1.2179324692487716,0.08501173300668598,400,63
18,18,1.8877700217068196,0.6559235252439976,1.887575521171093,0.10777411022572778,400,63
18,19,1.9122002783417702,0.6568077798187733,1.9035575212538243,0.126460003699176,400,63
18,20,2.1890411469340325,0.7651774442195892,2.1473239114880562,0.07239777759765274,400,63
18,21,2.122218061685562,0.7441323420405388,2.0988364255428316,0.06383930271142163,400,63
18,22,2.3066017866134643,0.797452568858862,2.2879847146570684,0.08915561629226432,400,63
18,23,1.2645545820891857,0.432205928042531,1.3417489729076624,0.1296840842772508,400,63
18,24,2.1190824431180952,0.7311226101219654,2.083342431485653,0.11766966065391898,400,63
18,25,1.2854970401525498,0.4568072668462992,1.2695441992580891,0.05975856022676453,400,63
18,26,1.7989221972227096,0.627500559091568,1.7876821845769881,0.10959129355615005,400,63
18,27,2.1261340752243996,0.7447611175477504,2.085512597411871,0.07934940854553134,400,63
19,0,0.11448903603013605,0.043192657725885514,0.13409813394770026,0.06169017063453794,400,63
19,1,1.5268932268023492,0.5306398635357619,1.5036646033078431,0.14712675642454998,400,63
19,2,2.183971788883209,0.7589906989783048,2.149695349484682,0.1733887307252735,400,63
19,3,1.5202528510987758,0.5254031156748533,1.5199240947514772,0.12127104373998009,400,63
19,4,2.3069075560569763,0.8081130228936673,2.2542750522494317,0.08233488865778782,400,63
19,5,1.6783444379270076,0.582523487135768,1.6976780603826045,0.08772956417720706,400,63
19,6,2.14544643253088,0.7499256967008114,2.0817415590584276,0.10195262456662021,400,63
19,7,1.7499076174199582,0.612433366626501,1.6468808364868164,0.19842211042530836,400,63
19,8,1.469827879369259,0.522242713868618,1.3859413394331932,0.09612971780821682,400,63
19,9,1.5707327781617642,0.5580661056190729,1.5236580865085125,0.10253603414748795,400,63
19,10,1.7413861966133117,0.612431136444211,1.6585451087355614,0.1131603653705679,400,63
19,11,2.1285693272948265,0.7512114150822162,2.0778327718377114,0.07868582058697939,400,63
19,12,1.6790707437694072,0.592618086412549,1.6368903343379497,0.08397238865203689,400,63
19,13,1.461586436033249,0.521489182934165,1.3757047419250013,0.1019643641775474,400,63
19,14,1.8581359440088272,0.6479702465981245,1.8112466822564601,0.10923358223866671,400,63
19,15,1.6192106914520263,0.5683478805422782,1.5691174519062043,0.0979450247110799,400,63
19,16,2.149225096553564,0.7500077766180039,2.1004842150211336,0.09879985557636246,400,63
19,17,1.8822162425518036,0.6548050120472908,1.8591411907970905,0.0891421602317132,400,63
19,18,1.6247243329137564,0.5579879956692457,1.603095733076334,0.13819541881792247,400,63
19,19,1.7877198478579521,0.6209030939638615,1.7226563915610313,0.15642944160383196,400,63
19,20,1.5870001780986787,0.5553266362845898,1.5400844743847848,0.10715079523972236,400,63
19,21,1.771100009381771,0.6198186464607716,1.7457217149436475,0.11044226667960175,400,63
19,22,1.7660000638663769,0.6133036268502474,1.7429600980877877,0.1042984095000429,400,63
19,23,2.0535948032140734,0.7172331997752189,2.0257388234138487,0.07620399737905245,400,63
19,24,2.0295318245887755,0.7062290809303522,1.9818023610115052,0.10357944517745636,400,63
19,25,1.9339417114853859,0.6739026042819023,1.901942821443081,0.10898960965569131,400,63
19,26,2.2201212790608404,0.772793315500021,2.1607996356487273,0.10749361173715442,400,63
19,27,1.9684948974847793,0.687809656560421,1.9063871186971664,0.11988895660731941,400,63
20,0,1.9615241920948028,0.689221161454916,1.8709211350977422,0.13180163198616357,400,63
20,1,1.7293387165665626,0.617502776607871,1.6650436317920685,0.06408943357644603,400,63
20,2,1.37494185552001,0.4841799247264862,1.3591142156720162,0.06201692051719874,400,63
20,3,1.8104282248020171,0.6348291164636612,1.7462679314613343,0.11705358685227112,400,63
20,4,2.016853811144829,0.7120765820145607,1.9670745044946671,0.060015702209202576,400,63
20,5,1.8716490912437438,0.661011310890317,1.8135071907937528,0.08393520170939155,400,63
20,6,2.2524077519774437,0.7885437197983265,2.2020627745985983,0.08449119948782027,400,63
20,7,2.0614607927203177,0.7246063801646233,2.038669313788414,0.06683185582922306,400,63
20,8,1.4041647610068322,0.49489874809980394,1.390408017784357,0.08994013417628594,400,63
20,9,1.3818143105506897,0.48763851456344126,1.356908192038536,0.06570583874708973,400,63
20,10,1.5922064462304115,0.5582052155584097,1.5901089243590831,0.09939032624708488,400,63
20,11,1.5309717379510404,0.5364180991053581,1.4916361285746098,0.08851037877844646,400,63
20,12,1.0837801939249039,0.3765604405477643,1.1464641769230366,0.12166203427128494,400,63
20,13,1.5323061695694924,0.5444505828619003,1.4980552560091018,0.05177245748753194,400,63
20,14,2.249944414496422,0.7867096973955632,2.199871940612793,0.07578612928860821,400,63
20,15,1.733107834458351,0.6023020262271166,1.7189201836287975,0.1049399518314749,400,63
20,16,1.6827864149212837,0.5910070098936557,1.6626745276153088,0.0842355830181623,400,63
20,17,1.598973568379879,0.5580916567146779,1.6054617823660373,0.09298308096244,400,63
20,18,1.8833434575796126,0.6650724723935127,1.8366025084257125,0.07261254587210715,400,63
20,19,1.7446548148989678,0.6130261568725109,1.7143855266273023,0.08277759061777033,400,63
20,20,1.7009574469923974,0.5963982832431793,1.658571576178074,0.09470080950646662,400,63
20,21,1.9351854354143143,0.6693988105654717,1.932991513311863,0.09768392566707916,400,63
20,22,2.1196612069010734,0.7424089917540551,2.0494523423910143,0.0997048815828748,400,63
20,23,2.025761598646641,0.7051738684624433,1.9915804640948773,0.09448338326299563,400,63
20,24,2.020464229136705,0.7014713114500046,1.9641441179811954,0.12583410141523926,400,63
20,25,2.384796358048916,0.8318039879202843,2.325886634886265,0.07710021431557834,400,63
20,26,1.4924347462505103,0.5155007775127888,1.4715094728022813,0.1492507096286863,400,63
20,27,1.911409586071968,0.6612674155086279,1.8973544502258302,0.1075117324164603,400,63
21,0,1.719148586690426,0.6048152059316635,1.685049098134041,0.07210472232312895,400,63
21,1,1.502468898296356,0.5268906345963478,1.4997630628943444,0.1640577161172405,400,63
21,2,1.3752367582172156,0.4831407658010721,1.4117263954877854,0.11058344813005533,400,63
21,3,1.5131491114199163,0.5301768875867129,1.525032792389393,0.11678159484057687,400,63
21,4,1.5631180177628994,0.5450083054602146,1.56725914940238,0.10491841394017683,400,63
21,5,1.4682181812822819,0.5157073617726564,1.4660131189227104,0.09350346668739803,400,63
21,6,1.9507368472218514,0.680458407253027,1.9034316554665565,0.07236479547922499,400,63
21,7,1.5776842279732228,0.5519801276922226,1.5898680518567563,0.11627378793433309,400,63
21,8,1.7598499923944473,0.6143966687470674,1.7289277282357216,0.14418760099913924,400,63
21,9,1.4485662426054478,0.5189219224452972,1.416402353346348,0.08338221701967996,400,63
21,10,1.2536558179557324,0.4441848249733448,1.283540797829628,0.10982641762006097,400,63
21,11,1.4637644523382187,0.5135805660486221,1.4248064195364714,0.1584825002774596,400,63
21,12,1.6500885324180126,0.5772984693944454,1.6129115214943885,0.12599507644772528,400,63
21,13,1.5511829747259618,0.5479545543342829,1.5376335322856902,0.07514137781516184,400,63
21,14,1.7121788139641285,0.5921776946634054,1.725664782524109,0.11612077002995648,400,63
21,15,1.0668129482865334,0.37883659698069094,0.9821194990724326,0.09166354639688507,400,63
21,16,1.2553634698688985,0.44512670338153837,1.2156414613127708,0.09442361466470174,400,63
21,17,1.837559037208557,0.6435842697322368,1.7921943210065365,0.08518478088313713,400,63
21,18,2.1068463814258576,0.7441653273999691,2.0493747788667678,0.0733430970297195,400,63
21,19,1.1921053917706013,0.4238926999270916,1.140161352455616,0.07458272029878571,400,63
21,20,1.550572188794613,0.5483559792488814,1.50017215564847,0.09359788733476307,400,63
21,21,1.769063443541527,0.625662243515253,1.7299785563349723,0.049198229846078904,400,63
21,22,1.543990463167429,0.5448475554585457,1.539522933214903,0.1180348884605337,400,63
21,23,1.7624206733703613,0.6176537295430898,1.7288719907402992,0.07746063224272802,400,63
21,24,1.5475869113206864,0.5418890445679426,1.5560760565847158,0.09448461212596157,400,63
21,25,1.4727215413749217,0.5150895604491234,1.501954894810915,0.09735266006697202,400,63
21,26,1.6259548418223857,0.5767344357073307,1.5928742465376855,0.08890386213781312,400,63
21,27,1.3267411866784096,0.46463535867631434,1.358495258539915,0.11706357891438529,400,63
22,0,1.5254085025191306,0.5326344188302755,1.5206472913920879,0.10878344852942973,400,63
22,1,1.2645233006775378,0.44683086752891543,1.2147579224407672,0.08925054482999258,400,63
22,2,1.347240510582924,0.4699529906734824,1.3559123270958662,0.11609533606679179,400,63
22,3,0.9088952817022801,0.31861584588885306,0.881016636043787,0.11050039702327923,400,63
22,4,0.4149452130123973,0.14802694881334902,0.4799351581372321,0.13098842825871543,400,63
22,5,0.8483521646261215,0.29528970424085854,0.8290299664437771,0.1425802468607435,400,63
22,6,0.5583589079603553,0.19586296148598195,0.595148327164352,0.14901827979250812,400,63
22,7,1.5589139539003372,0.5469164685904979,1.5385327312350272,0.08085423773969523,400,63
22,8,1.3129616376757622,0.45951045796275136,1.3303599011152982,0.12307684034691192,400,63
22,9,2.1410046975314616,0.7492622885107995,2.100772345364094,0.08913545922958292,400,63
22,10,1.4356360638141632,0.510215624421835,1.4221104229986667,0.10063787993858568,400,63
22,11,1.6915132527053356,0.5955865519493818,1.6885878148674964,0.08999302683456335,400,63
22,12,1.5517127035558225,0.5430268577486277,1.5580790200829506,0.0862077630852582,400,63
22,13,1.3910459648817777,0.4822679951041937,1.4143058259040118,0.11929706870694645,400,63
22,14,1.454110159277916,0.5155507028102875,1.3988621022552252,0.17521611246280372,400,63
22,15,1.4869767245650292,0.5198010195791721,1.5079264153540135,0.11543968007143121,400,63
22,16,1.7730777005851268,0.6178559767454863,1.7470265853404998,0.15340527770575135,400,63
22,17,1.140082435235381,0.40189679991453886,1.1780110811442137,0.11828079936734866,400,63
22,18,1.7141835424304008,0.6062978802621365,1.6833405742049217,0.10703682156046852,400,63
22,19,1.1057665889710189,0.3885702513344586,1.132434879615903,0.12978530364634935,400,63
22,20,1.2345576675236225,0.4352365900203586,1.206833542883396,0.218523061866872,400,63
