treebank,timestep,normalized_progress,layer,head,entropy_mean,entropy_normalized,entropy_no_bos,bos_sink_mass,n_seeds
UD_English-EWT,0,0.0,10,9,2.0677555356520774,0.7089220998093707,2.0413400612242234,0.13389372147741865,3
UD_English-EWT,0,0.0,10,10,0.34983453028351885,0.12755441863166334,1.983889826822802,0.9042142224116404,3
UD_English-EWT,0,0.0,10,11,2.3655404612991977,0.8355745471029121,2.3912324092752946,0.14625958559902313,3
UD_English-EWT,0,0.0,11,0,2.0965359528533747,0.7272276359431026,2.42038536983761,0.38365414025150035,3
UD_English-EWT,0,0.0,11,1,1.4386009182272061,0.5088895318576238,2.3774458044539384,0.6005067719869275,3
UD_English-EWT,0,0.0,11,2,1.0617965124343913,0.3661566016948454,1.3339043646399442,0.5883758246410088,3
UD_English-EWT,0,0.0,11,3,2.179494147417975,0.7658625512825795,2.39484558307408,0.2698782780843843,3
UD_English-EWT,0,0.0,11,4,1.9797789205293188,0.7027204236469519,2.4412615848043577,0.4157374146613267,3
UD_English-EWT,0,0.0,11,5,1.754642086276591,0.6181613977948051,2.458996954755705,0.48574220323986045,3
UD_English-EWT,0,0.0,11,6,0.5704868213970804,0.19837062982287648,2.0940370496179237,0.824825369188043,3
UD_English-EWT,0,0.0,11,7,1.1612236175706478,0.41600392909683137,2.469757849075755,0.6846315149482484,3
UD_English-EWT,0,0.0,11,8,2.3387019288181605,0.81026220486488,2.4839408024738394,0.07243780488697965,3
UD_English-EWT,0,0.0,11,9,0.7307034094965523,0.2495000528518386,1.9158271021041713,0.7768173944917532,3
UD_English-EWT,0,0.0,11,10,1.0390817619086614,0.3649796998348233,2.3413076126347474,0.6924113704125738,3
UD_English-EWT,0,0.0,11,11,1.1672265385506584,0.40881222204209094,2.4141381031177085,0.6910337028119082,3
UD_English-EWT,8,0.125,0,0,0.8944135659216532,0.30936083069629877,1.831629840606223,0.73786973001907,3
UD_English-EWT,8,0.125,0,1,2.2643692228257764,0.79313109578601,2.3882350987043974,0.06932475958748946,3
