layer,head,object_adj_to_noun,object_det_to_noun,object_to_verb,subject_adj_to_noun,subject_det_to_noun,subject_to_verb,adjacent_mean,distant_mean,max_relation,second_relation,selectivity,adjacency_bias
4,11,0.0129310344827586,0.0076142131979695,0.3534883720930232,0.1038961038961039,0.2176470588235294,0.0957767722473604,0.08552210260009036,0.2246325721701918,0.3534883720930232,0.2176470588235294,0.1358413132694938,-0.13911046957010145
5,0,0.5560344827586207,0.2969543147208122,0.0074418604651162,0.4935064935064935,0.3764705882352941,0.5346907993966817,0.4307414698053051,0.27106632993089896,0.5560344827586207,0.5346907993966817,0.021343683361938925,0.15967513987440612
5,1,0.8017241379310345,0.5583756345177665,0.001860465116279,0.8116883116883117,0.5970588235294118,0.444947209653092,0.6922117269166311,0.2234038373846855,0.8116883116883117,0.8017241379310345,0.009964173757277206,0.46880788953194563
5,2,0.1853448275862069,0.0736040609137055,0.0186046511627906,0.2857142857142857,0.1735294117647058,0.2654600301659125,0.17954814649472597,0.14203234066435155,0.2857142857142857,0.2654600301659125,0.02025425554837318,0.03751580583037442
5,3,0.0129310344827586,0.0076142131979695,0.0995348837209302,0.0909090909090909,0.1529411764705882,0.090497737556561,0.0660988787651018,0.0950163106387456,0.1529411764705882,0.0995348837209302,0.053406292749657996,-0.028917431873643804
5,4,0.0086206896551724,0.0025380710659898,0.6390697674418605,0.1168831168831168,0.2176470588235294,0.1191553544494721,0.0864222341069521,0.3791125609456663,0.6390697674418605,0.2176470588235294,0.4214227086183311,-0.2926903268387142
5,5,0.7456896551724138,0.5101522842639594,0.001860465116279,0.7792207792207793,0.5323529411764706,0.4253393665158371,0.6418539149584057,0.21359991581605806,0.7792207792207793,0.7456896551724138,0.033531124048365446,0.42825399914234763
5,6,0.0043103448275862,0.0050761421319796,0.361860465116279,0.0649350649350649,0.1558823529411764,0.0678733031674208,0.057550976208951776,0.2148668841418499,0.361860465116279,0.1558823529411764,0.20597811217510262,-0.15731590793289812
5,7,0.4482758620689655,0.1878172588832487,0.4762790697674419,0.4935064935064935,0.2970588235294117,0.2345399698340874,0.3566646094970298,0.35540951980076463,0.4935064935064935,0.4762790697674419,0.017227423739051617,0.0012550896962651992
5,8,0.6939655172413793,0.365482233502538,0.0474418604651162,0.7077922077922078,0.388235294117647,0.3393665158371041,0.538868813163443,0.19340418815111016,0.7077922077922078,0.6939655172413793,0.013826690550828413,0.3454646250123329
5,9,0.0905172413793103,0.0710659898477157,0.0809302325581395,0.0389610389610389,0.0588235294117647,0.0527903469079939,0.0648419498999574,0.0668602897330667,0.0905172413793103,0.0809302325581395,0.009587008821170806,-0.0020183398331092978
5,10,0.271551724137931,0.1954314720812182,0.1674418604651162,0.2467532467532467,0.0970588235294117,0.1289592760180995,0.20269881662545192,0.14820056824160785,0.271551724137931,0.2467532467532467,0.024798477384684298,0.05449824838384407
5,11,0.2112068965517241,0.0786802030456852,0.0744186046511627,0.3636363636363636,0.1441176470588235,0.1425339366515837,0.19941027757314908,0.1084762706513732,0.3636363636363636,0.2112068965517241,0.1524294670846395,0.09093400692177588
